ImageID,JarID,MaxFeretDiamPix,MaxFeretDiamum,MorphNotes,PerimeterPix,Perimeterum,SurfaceAreaPix2,SurfaceAreaum2
7,J216_B1,548.0912333,61.72198573,,1702.248,191.6945946,202639,2569.786848
8,J216_B1,568.697635,64.04252646,,1776.566,200.0637387,223168,2830.127425
9,J216_B1,568.4267763,64.01202436,,1789.012,201.4653153,227027,2879.065721
10,J216_B1,529.4166601,59.61899325,,1663.368,187.3162162,192546,2441.791454
1,J217_B1,696.1178061,78.39164483,,2184.092,245.9563063,326943,4146.160519
2,J217_B1,670.5892931,75.51681229,,2129.112,239.7648649,313722,3978.497078
3,J217_B1,681.7396864,76.77248721,,2168.794,244.2335586,327208,4149.521143
4,J217_B1,717.2949184,80.77645477,,2245.046,252.8204955,355178,4504.225509
5,J217_B1,659.9045386,74.31357417,,2133.06,240.2094595,316236,4010.378622
6,J217_B1,676.1065005,76.13811943,,2046.946,230.5119369,293096,3716.926386
7,J217_B1,666.3167415,75.03566909,,2045.838,230.3871622,285471,3620.229182
8,J217_B1,669.9141736,75.44078532,,2135.94,240.5337838,311831,3954.516172
9,J217_B1,676.1449549,76.14244988,,2155.596,242.7472973,320291,4061.802512
10,J217_B1,678.028023,76.35450709,,2126.066,239.4218468,310703,3940.211326
1,J218_B1,590.2346991,66.46787152,,1816.082,204.5137387,233432,2960.291372
2,J218_B1,558.3636808,62.87879288,,1766.59,198.9403153,216096,2740.443146
3,J218_B1,560.4712303,63.11612954,,1754.896,197.6234234,216542,2746.09914
4,J218_B1,594.0412444,66.89653653,,1852.132,208.5734234,236344,2997.220193
7,J218_B1,526.1606219,59.25232229,,1632.616,183.8531532,183899,2332.133654
8,J218_B1,534.6494178,60.20826777,,1670.77,188.1497748,193014,2447.726443
9,J218_B1,583.6480104,65.7261273,,1823.662,205.3673423,230333,2920.991092
10,J218_B1,568.594759,64.03094133,,1805.578,203.3308559,225805,2863.568805
11,J218_B1,571.5811403,64.36724553,,1741.28,196.0900901,210874,2674.219828
12,J218_B1,591.4473772,66.60443437,,1819.864,204.9396396,233306,2958.693491
2,J219_B1,715.8051411,80.60868706,,2265.226,255.093018,347646,4408.707694
3,J219_B1,680.6416091,76.64882985,,2130.576,239.9297297,311708,3952.956335
5,J219_B1,656.4030774,73.91926547,,2065.226,232.5704955,289673,3673.517267
6,J219_B1,668.9469336,75.33186189,,2070.882,233.2074324,301145,3819.000588
7,J219_B1,688.6022074,77.54529363,,2178.972,245.3797297,329640,4180.362795
8,J219_B1,714.1267395,80.41967787,,2224.078,250.4592342,349757,4435.478553
9,J219_B1,629.6062261,70.90160204,,1961.296,220.8666667,265914,3372.215121
10,J219_B1,691.575737,77.88015056,,2158.002,243.0182432,325723,4130.688966
11,J219_B1,647.2441579,72.88785562,,2044.818,230.2722973,289929,3676.763757
12,J219_B1,544.9119195,61.3639549,,1682.68,189.490991,193443,2453.166849
1,J220_B1,584.4399028,65.81530437,,1791.954,201.7966216,220516,2796.49582
2,J220_B1,584.455302,65.81703851,,1846.552,207.945045,238506,3024.637813
3,J220_B1,578.943866,65.19638131,,1782.872,200.7738739,224090,2841.81986
4,J220_B1,571.4621597,64.35384681,,1803.776,203.1279279,226281,2869.605247
5,J220_B1,528.8024206,59.54982214,,1635.814,184.2132883,185688,2354.821037
6,J220_B1,541.1922025,60.94506785,,1669.648,188.0234234,196462,2491.452601
7,J220_B1,562.0266898,63.2912939,,1756.782,197.8358108,213648,2709.398588
8,J220_B1,559.8080028,63.04144176,,1752.246,197.325,209380,2655.273517
9,J220_B1,582.6843056,65.61760198,,1816.222,204.5295045,227941,2890.656704
10,J220_B1,624.3820946,70.31329894,,1891.432,212.9990991,250553,3177.413055
1,J221_B1,706.5437,79.56573198,,2090.412,235.4067568,290647,3685.869146
2,J221_B1,678.0184363,76.35342751,,2121.672,238.927027,313541,3976.201708
3,J221_B1,671.4141792,75.60970486,,2086.474,234.9632883,300743,3813.902585
4,J221_B1,670.7682163,75.5369613,,2107.608,237.3432432,305319,3871.933589
5,J221_B1,662.1578362,74.5673239,,2105.52,237.1081081,303083,3843.57753
6,J221_B1,676.0096153,76.12720893,,2077.316,233.931982,299190,3794.208059
7,J221_B1,685.696726,77.21809977,,2164.132,243.7085586,327540,4153.731434
8,J221_B1,672.8870633,75.77557019,,2120.372,238.7806306,311368,3948.644591
9,J221_B1,655.6904758,73.83901755,,2055.432,231.4675676,289250,3668.15295
10,J221_B1,647.1050919,72.87219503,,2025.992,228.1522523,278890,3536.771569
1,J222_B1,618.078474,69.60343176,,1927.368,,261572,3317.151611
2,J222_B1,622.6435577,70.11751776,,1899.992,,251864,3194.038633
3,J222_B1,552.7422546,62.24574939,,1729.178,,210121,2664.670583
4,J222_B1,573.4003837,64.57211528,,1808.31,,229837,2914.701019
5,J222_B1,578.8350369,65.18412578,,1765.152,,216204,2741.812759
6,J222_B1,591.2444503,66.58158224,,1853.532,,242284,3072.5489
7,J222_B1,572.9336785,64.51955839,,1769.814,,220457,2795.747606
8,J222_B1,633.6181816,71.35339883,,1904.31,,255402,3238.906136
9,J222_B1,625.2495502,70.41098538,,1896.526,,250628,3178.364175
10,J222_B1,604.8338615,68.11192134,,1884.17,,251247,3186.214086
2,J223_B1,620.0129031,69.82127287,,1937.112,218.1432432,260954,3309.314382
3,J223_B1,607.6224156,68.4259477,,1826.324,205.6671171,233081,2955.840131
4,J223_B1,556.072837,62.62081498,,1709.522,192.5137387,202835,2572.272441
5,J223_B1,538.8589797,60.68231753,,1691.662,190.5024775,201416,2554.27725
7,J223_B1,574.6590293,64.71385465,,1812.056,204.0603604,229991,2916.653985
8,J223_B1,567.7358541,63.9342178,,1775.928,199.9918919,217760,2761.545329
9,J223_B1,552.8833512,62.26163865,,1696.26,191.0202703,201242,2552.070652
10,J223_B1,550.374418,61.97910113,,1745.062,196.515991,210072,2664.049184
11,J223_B1,575.9809025,64.86271425,,1756.96,197.8558559,217384,2756.777047
12,J223_B1,604.4046658,68.06358849,,1897.202,213.6488739,251261,3186.391628
1,J224_B1,524.3548417,59.04896866,,1637.178,,187381,2376.290987
2,J224_B1,551.0208707,62.05189985,,1728.12,,207433,2630.582441
3,J224_B1,564.8805183,63.61267098,,1757.418,,218760,2774.22693
4,J224_B1,581.7258805,65.50967123,,1826.604,,234686,2976.1941
5,J224_B1,580.9922547,65.42705571,,1804.348,,225998,2866.016354
6,J224_B1,586.2371534,66.01769745,,1805.878,,229362,2908.677258
7,J224_B1,606.1724177,68.26265965,,1851.152,,241488,3062.454346
8,J224_B1,581.8470589,65.52331744,,1798.77,,227098,2879.966115
9,J224_B1,572.7128425,64.49468947,,1779.152,200.354955,221126,2804.231596
10,J224_B1,597.3826245,67.27281807,,1822.986,205.2912162,233129,2956.448847
1,J225_B1,664.3079105,74.80944938,,2095.864,236.0207207,303393,3847.508826
2,J225_B1,667.0659638,75.12004097,,2104.042,236.9416667,303999,3855.193876
3,J225_B1,662.1004456,74.56086099,,2094.768,235.8972973,303567,3849.715425
4,J225_B1,650.9109002,73.30077705,,2053.698,231.2722973,288452,3658.033033
5,J225_B1,662.4349025,74.59852506,,2103.622,236.8943694,309167,3920.732388
6,J225_B1,718.8393423,80.95037639,,2230.728,251.2081081,345588,4382.60896
7,J225_B1,660.2370786,74.35102236,,2103.94,236.9301802,303676,3851.097719
8,J225_B1,647.3399416,72.89864207,,1965.482,221.3380631,272412,3454.620161
9,J225_B1,659.6969001,74.29019145,,2025.94,228.1463964,278710,3534.488881
10,J225_B1,645.814989,72.72691318,,2044.998,230.2925676,294297,3732.156988
1,J226_B1,521.2024559,58.69397026,,1659.98,186.9346847,193235,2450.529076
2,J226_B1,584.1104348,65.77820212,,1785.202,201.0362613,221019,2802.874665
3,J226_B1,581.0490513,65.43345172,,1788.666,201.4263514,223724,2837.178395
4,J226_B1,582.5916237,65.60716483,,1808.858,203.7002252,228344,2895.767389
5,J226_B1,617.530566,69.54173041,,1919.686,216.1808559,255466,3239.717758
6,J226_B1,560.6353539,63.13461193,,1748.438,196.8961712,213792,2711.224738
7,J226_B1,575.3025291,64.78632084,,1776.756,200.0851351,220806,2800.173484
9,J226_B1,563.1314234,63.41570083,,1734.898,195.3713964,209655,2658.760957
10,J226_B1,544.7384694,61.34442223,,1751.966,197.2934685,209763,2660.13057
11,J226_B1,581.2606988,65.4572859,,1785.776,201.1009009,222567,2822.505783
1,J227_B1,675.1629433,76.03186298,,2139.06,240.8851351,313679,3977.951769
2,J227_B1,655.4395472,73.81075982,,2069.322,233.0317568,298673,3787.651672
3,J227_B1,642.5480527,72.35901494,,2021.85,227.6858108,288226,3655.166991
4,J227_B1,613.7784617,69.11919614,,1914.666,215.6155405,256350,3250.928293
5,J227_B1,654.9519066,73.75584534,,2058.004,231.7572072,291707,3699.311643
7,J227_B1,669.1046256,75.34962,,2126.118,239.4277027,311030,3944.35821
8,J227_B1,661.1542936,74.45431234,,2043.774,230.1547297,290423,3683.028468
9,J227_B1,683.4566555,76.96583958,,2124.526,239.2484234,309159,3920.630935
10,J227_B1,677.1536015,76.2560362,,2079.966,234.2304054,296271,3757.190467
11,J227_B1,706.3547267,79.5444512,,2211.8,249.0765766,340966,4323.994603
1,J228_B1,592.1925363,66.68834868,,1827.534,205.8033784,235365,2984.804906
2,J228_B1,535.440006,60.29729797,,1663.1,187.286036,193128,2449.172145
3,J228_B1,573.3489339,64.56632139,,1780.49,200.5056306,220549,2796.914313
4,J228_B1,597.8795865,67.32878226,,1844.004,207.6581081,241500,3062.606525
5,J228_B1,568.2543445,63.99260636,,1754.578,197.5876126,214966,2726.112937
6,J228_B1,549.3013745,61.85826289,,1701.686,191.6313063,201343,2553.351493
7,J228_B1,569.4989025,64.13275929,,1791.482,201.7434685,224448,2846.359873
8,J228_B1,574.2586525,64.66876717,,1769.048,199.2171171,217347,2756.307828
9,J228_B1,558.1621628,62.85609941,,1766.692,198.9518018,219587,2784.714613
10,J228_B1,520.4498055,58.60921233,,1592.668,179.3545045,174511,2213.078788
1,J229_B1,680.2499541,76.60472456,,2144.042,241.4461712,319825,4055.892886
2,J229_B1,666.5530737,75.06228307,,2081.724,234.4283784,305576,3875.19276
3,J229_B1,685.8935778,77.24026777,,2155.366,242.7213964,316923,4019.090881
4,J229_B1,653.3949801,73.58051578,,2059.558,231.9322072,292868,3714.034981
5,J229_B1,654.7251332,73.73030779,,2061.342,232.1331081,295436,3746.601331
6,J229_B1,644.093161,72.53301363,,2034.678,229.1304054,287772,3649.409545
7,J229_B1,662.2877018,74.5819484,,2085.036,234.8013514,302442,3835.448624
8,J229_B1,662.4333929,74.59835506,,2091.672,235.5486486,299546,3798.722709
9,J229_B1,654.0581014,73.6551916,,2061.304,232.1288288,296973,3766.092951
10,J229_B1,632.5219364,71.22994779,,1990.068,224.1067568,274710,3483.762479
1,J230_B1,509.815653,57.41167264,,1603.866,180.6155405,177606,2252.328342
2,J230_B1,617.848687,69.57755484,,1849.266,208.2506757,234790,2977.512986
3,J230_B1,592.1925363,66.68834868,,1864.844,210.004955,238428,3023.648649
4,J230_B1,588.8327437,66.30999366,,1858.896,209.3351351,243161,3083.670664
5,J230_B1,563.248613,63.42889786,,1779.444,200.3878378,223767,2837.723703
6,J230_B1,611.4703591,68.85927467,,1901.202,214.0993243,248803,3155.220254
7,J230_B1,582.0738785,65.54886019,,1768.604,199.1671171,219000,2777.270514
8,J230_B1,616.1046989,69.38115979,,1870.374,210.6277027,243429,3087.069333
9,J230_B1,606.6638278,68.31799863,,1828.808,205.9468468,230193,2919.215668
10,J230_B1,574.5023934,64.69621547,,1747.036,196.7382883,210518,2669.705178
1,J231_B1,689.3010953,77.62399722,,2166.628,243.9896396,324769,4118.590719
2,J231_B1,694.5919666,78.21981606,,2175.404,244.9779279,325939,4133.428192
3,J231_B1,685.6070303,77.20799891,,2116.78,238.3761261,316565,4014.550868
4,J231_B1,713.1353308,80.30803275,,2233.812,251.5554054,350305,4442.42807
5,J231_B1,665.8182935,74.97953756,,2115.24,238.2027027,313674,3977.888361
6,J231_B1,714.3584534,80.44577178,,2234.55,251.6385135,343718,4358.894367
7,J231_B1,625.0375989,70.38711699,,1992.844,224.4193694,274246,3477.878216
8,J231_B1,737.713359,83.07582872,,2297.544,258.7324324,364105,4617.434157
9,J231_B1,669.7678702,75.42430971,,2134.946,240.4218468,314846,3992.751197
10,J231_B1,662.6160276,74.61892203,,2093.786,235.7867117,307991,3905.818826
1,J232_B1,660.2491954,74.35238687,,2081.698,234.4254505,299354,3796.287842
2,J232_B1,662.0770348,74.55822464,,2136.672,240.6162162,319085,4046.508502
3,J232_B1,617.0656367,69.4893735,,1976.094,222.5331081,270215,3426.758684
4,J232_B1,676.0806165,76.13520456,,2141.252,241.131982,321295,4074.534839
5,J232_B1,640.9282331,72.17660283,,2033.582,229.006982,290666,3686.110097
6,J232_B1,685.35903,77.18007095,,2168.588,244.2103604,329285,4175.860827
7,J232_B1,677.73815,76.32186374,,2138.22,240.7905405,310977,3943.686085
8,J232_B1,670.2574132,75.47943842,,2100.678,236.5628378,304350,3859.645118
9,J232_B1,632.0545863,71.17731828,,2024.27,227.9583333,287225,3642.472709
10,J232_B1,701.7748927,79.02870413,,2212.59,249.1655405,343264,4353.136921
2,J233_B1,589.3182502,66.36466782,,1832.004,206.3067568,235895,2991.526155
3,J233_B1,607.2314221,68.3819169,,1840.642,207.2795045,232179,2944.401327
4,J233_B1,559.7463711,63.03450125,,1744.91,196.4988739,215082,2727.584003
6,J233_B1,581.4550714,65.47917471,,1813.902,204.2682432,227309,2882.641932
7,J233_B1,640.322575,72.10839809,,1954.208,220.0684685,261344,3314.260206
8,J233_B1,592.678665,66.74309291,,1806.782,203.4664414,221396,2807.655629
9,J233_B1,587.0204426,66.1059057,,1789.024,201.4666667,220629,2797.928841
10,J233_B1,593.2866086,66.81155502,,1793.432,201.9630631,224342,2845.015624
11,J233_B1,540.4377855,60.86011098,,1684.044,189.6445946,198622,2518.844858
12,J233_B1,556.5554779,62.67516643,,1770.324,199.3608108,218996,2777.219787
1,J234_B1,677.5610674,76.301922,,2157.098,242.9164414,318936,4044.618943
2,J234_B1,673.4567544,75.83972459,,2103.43,236.8727477,309799,3928.747159
3,J234_B1,671.3337471,75.6006472,,2090.908,235.4626126,299283,3795.387448
4,J234_B1,665.5441383,74.94866422,,2068.858,232.9795045,300973,3816.819353
5,J234_B1,648.8890506,73.07309128,,2008.946,226.2326577,281528,3570.225631
6,J234_B1,665.7236664,74.96888135,,2083.558,234.6349099,302987,3842.360097
7,J234_B1,655.1030453,73.77286546,,2015.328,226.9513514,278791,3535.51609
8,J234_B1,650.628158,73.26893671,,2076.946,233.8903153,297476,3772.471796
9,J234_B1,635.9284551,71.61356476,,1998.5,225.0563063,279219,3540.943815
10,J234_B1,636.2955288,71.65490189,,1927.188,217.0256757,259634,3292.574669
1,J235_B1,552.8806381,62.26133312,,1700.044,191.4463964,200772,2546.110299
2,J235_B1,571.5601456,64.36488126,,1770.692,199.4022523,220702,2798.854598
3,J235_B1,521.7135229,58.75152285,,1593.484,179.4463964,174940,2218.519195
4,J235_B1,566.1280774,63.75316187,,1804.17,203.1722973,225257,2856.619288
5,J235_B1,586.1407681,66.00684325,,1858.782,209.3222973,242995,3081.565518
7,J235_B1,583.9768831,65.76316251,,1805.38,203.3085586,227712,2887.752617
9,J235_B1,565.2415413,63.65332672,,1794.768,202.1135135,224435,2846.195013
10,J235_B1,549.3505256,61.86379793,,1743.164,196.3022523,211843,2686.508299
11,J235_B1,574.624225,64.70993525,,1755.496,197.690991,214477,2719.911635
12,J235_B1,564.213612,63.53756892,,1747.024,196.7369369,211345,2680.192862
1,J236_B1,644.7480128,72.6067582,,2010.896,226.4522523,282453,3581.956112
2,J236_B1,658.1344847,74.11424377,,2044.756,230.2653153,290717,3686.756858
3,J236_B1,713.2524097,80.32121731,,2226.246,250.7033784,348624,4421.110299
4,J236_B1,660.8978741,74.42543627,,2058.96,231.8648649,302193,3832.290906
5,J236_B1,695.5896779,78.33217093,,2175.48,244.9864865,332072,4211.204448
6,J236_B1,679.2532665,76.49248497,,2147.074,241.7876126,321921,4082.473521
7,J236_B1,668.545436,75.2866482,,2098.59,236.3277027,300952,3816.55304
8,J236_B1,712.0294938,80.18350155,,2218.36,249.8153153,341638,4332.516638
9,J236_B1,697.5743688,78.55567216,,2208.334,248.6862613,337147,4275.56357
10,J236_B1,677.4872693,76.29361141,,2096.856,236.1324324,312397,3961.693957
1,J237_B1,547.3618547,61.6398485,,1762.324,198.4599099,217492,2758.14666
2,J237_B1,575.2816701,64.78397186,,1792.106,201.8137387,221852,2813.438438
4,J237_B1,552.4499977,62.21283758,,1719.216,193.6054054,205136,2601.452804
5,J237_B1,544.2076809,61.28464875,,1722.872,194.0171171,205034,2600.159281
6,J237_B1,563.1518445,63.41800051,,1778.59,200.2916667,218397,2769.623509
7,J237_B1,562.3922119,63.3324563,,1727.012,194.4833333,209287,2654.094128
9,J237_B1,553.933209,62.37986588,,1758.336,198.0108108,218280,2768.139761
10,J237_B1,530.4196452,59.73194203,,1648.286,185.6177928,187837,2382.073797
11,J237_B1,578.8687243,65.1879194,,1798.998,202.5898649,216389,2744.158855
12,J237_B1,613.4313328,69.08010505,,1897.546,213.6876126,251543,3189.967839
1,J238_B1,670.6713055,75.52604792,,2130.78,239.9527027,308476,3911.969402
2,J238_B1,674.7895968,75.98981946,,2136.194,240.5623874,312887,3967.907942
3,J238_B1,681.5841841,76.75497569,,2149.074,242.0128378,320851,4068.904208
4,J238_B1,691.1671288,77.83413613,,2101.544,236.6603604,311778,3953.844047
5,J238_B1,680.4895297,76.6317038,,2158.996,243.1301802,323500,4102.497768
6,J238_B1,685.5902566,77.20610998,,2194.844,247.1671171,330399,4189.98813
7,J238_B1,652.9050467,73.5253431,,2048.41,230.6768018,294946,3740.387347
8,J238_B1,672.3131711,75.71094269,,2100.424,236.5342342,306501,3886.923241
9,J238_B1,679.2142519,76.48809143,,2168.716,244.2247748,322495,4089.75276
10,J238_B1,700.516952,78.88704414,,2205.57,248.375,336040,4261.525039
1,J239_B1,581.4473321,65.47830316,,1803.776,203.1279279,229951,2916.146721
2,J239_B1,633.309561,71.31864426,,1897.634,213.6975225,248740,3154.421313
3,J239_B1,569.0483284,64.08201896,,1751.05,197.1903153,211668,2684.289019
4,J239_B1,583.5177804,65.71146176,,1823.584,205.3585586,229813,2914.39666
5,J239_B1,564.53255,63.57348536,,1749.382,197.0024775,213948,2713.203068
6,J239_B1,552.1095906,62.17450345,,1789.622,201.534009,217203,2754.481678
7,J239_B1,587.4555302,66.15490205,,1861.622,209.6421171,240738,3052.943146
8,J239_B1,631.585307,71.12447151,,1960.398,220.7655405,270411,3429.244278
9,J239_B1,617.6026231,69.54984494,,1920.768,216.3027027,259718,3293.639924
10,J239_B1,568.9507887,64.07103476,,1737.624,195.6783784,213183,2703.501644
1,J240_B1,684.7225716,77.1083977,,2164.36,243.7342342,321740,4080.178151
2,J240_B1,684.5991528,77.09449919,,2155.556,242.7427928,324445,4114.481881
3,J240_B1,676.1922803,76.14777931,,2121.15,238.8682432,308583,3913.326333
4,J240_B1,692.9155793,78.0310337,,2133.506,240.2596847,314617,3989.847111
5,J240_B1,697.5851203,78.55688292,,2234.576,251.6414414,339265,4302.4232
6,J240_B1,700.835216,78.92288468,,2174.69,244.8975225,333778,4232.839258
7,J240_B1,662.5299993,74.60923416,,2097.48,236.2027027,303436,3848.054135
8,J240_B1,685.4662647,77.19214693,,2118.998,238.6259009,311106,3945.322011
9,J240_B1,694.344295,78.19192511,,2112.602,237.9056306,307088,3894.36734
10,J240_B1,686.7910891,77.34133886,,2182.226,245.7461712,330986,4197.43223
1,J241_B1,594.9453756,66.99835311,,1834.526,206.5907658,234866,2978.476788
2,J241_B1,568.7785158,64.05163466,,1776.706,200.0795045,217522,2758.527108
3,J241_B1,573.7848029,64.61540573,,1806.718,203.4592342,226505,2872.445926
4,J241_B1,535.5557861,60.31033627,,1683.724,189.6085586,197283,2501.864195
5,J241_B1,534.4529914,60.18614768,,1706.934,192.2222973,202339,2565.982368
6,J241_B1,562.5024444,63.34486986,,1747.852,196.8301802,211868,2686.825339
8,J241_B1,615.3056151,69.29117287,,1867.004,210.2481982,246074,3120.612166
9,J241_B1,598.4321181,67.39100429,,1899.368,213.8927928,252981,3208.203981
10,J241_B1,609.1173943,68.59430116,,1877.088,211.3837838,249294,3161.44692
11,J241_B1,591.7136132,66.6344159,,1840.552,207.2693694,238787,3028.201343
1,J243_B1,570.3121952,64.22434631,,1792.584,201.8675676,221746,2812.094189
2,J243_B1,573.1055749,64.53891609,,1792.004,201.8022523,221608,2810.344128
3,J243_B1,592.8245946,66.75952642,,1851.278,208.4772523,237331,3009.736933
4,J243_B1,595.5249785,67.0636237,,1809.33,203.7533784,228244,2894.499229
5,J243_B1,559.3782262,62.99304349,,1716.934,193.3484234,201859,2559.895199
6,J243_B1,555.3017198,62.53397745,,1743.342,196.3222973,214989,2726.404614
7,J243_B1,561.1782248,63.19574604,,1717.98,193.4662162,208782,2647.68992
8,J243_B1,542.8858075,61.13578913,,1697.038,191.1078829,202723,2570.852102
9,J243_B1,575.8784594,64.85117786,,1795.648,202.2126126,222423,2820.679632
10,J243_B1,548.5663132,61.77548572,,1746.668,196.6968468,214184,2716.195926
1,J244_B1,536.6563146,60.43426966,,1677.738,188.9344595,192280,2438.418148
2,J244_B1,514.1867365,57.90391177,,1603.686,180.5952703,181072,2296.282769
3,J244_B1,557.6540146,62.79887552,,1735.622,195.4529279,209624,2658.367827
4,J244_B1,565.5316083,63.68599193,,1696.528,191.0504505,198775,2520.785143
5,J244_B1,562.555775,63.35087556,,1782.794,200.7650901,218774,2774.404472
6,J244_B1,558.4738132,62.89119518,,1743.202,196.3065315,210847,2673.877425
7,J244_B1,578.353698,65.12992095,,1814.54,204.3400901,224433,2846.169649
8,J244_B1,587.63424,66.17502703,,1813.228,204.1923423,226709,2875.032972
9,J244_B1,514.482264,57.93719189,,1595.648,179.6900901,172925,2192.96577
10,J244_B1,560.2088896,63.08658667,,1709.394,192.4993243,203801,2584.522867
1,J245_B1,667.8031147,75.20305346,,2107.474,237.3281532,303554,3849.550564
2,J245_B1,676.3379333,76.16418168,,2116.526,238.3475225,309212,3921.30306
3,J245_B1,653.2633466,73.56569218,,2024.156,227.9454955,284055,3602.272036
4,J245_B1,611.4646351,68.85863008,,1930.502,217.3988739,265515,3367.155162
5,J245_B1,692.3424008,77.96648658,,2104.678,237.0132883,303317,3846.545025
6,J245_B1,685.881914,77.23895428,,2178.04,245.2747748,330861,4195.847029
7,J245_B1,644.6658049,72.59750055,,2048.462,230.6826577,288547,3659.237785
8,J245_B1,653.5839655,73.60179792,,2064.742,232.515991,296478,3759.815559
9,J245_B1,665.2976777,74.92090965,,2046.544,230.4666667,287761,3649.270047
10,J245_B1,700.3570518,78.86903736,,2149.698,242.0831081,322875,4094.571768
1,J246_B1,558.9391738,62.94360065,,1739.342,195.8718468,210131,2664.797399
2,J246_B1,603.2329567,67.93163927,,1882.96,212.045045,244708,3103.2891
3,J246_B1,520.5045629,58.6153787,,1635.318,184.1574324,186612,2366.538836
4,J246_B1,563.0781473,63.40970127,,1736.974,195.6051802,210730,2672.393677
5,J246_B1,596.8718455,67.21529792,,1862.324,209.7211712,237122,3007.086478
6,J246_B1,535.6790084,60.32421266,,1711.33,192.7173423,199889,2534.912446
7,J246_B1,519.7355097,58.52877361,,1648.056,185.5918919,188635,2392.193714
8,J246_B1,596.8492272,67.21275081,,1897.29,213.6587838,252654,3204.057098
9,J246_B1,592.3546235,66.70660175,,1829.534,206.0286036,233162,2956.86734
10,J246_B1,558.5883994,62.90409903,,1770.324,199.3608108,213886,2712.416809
1,J247_B1,625.0823946,70.39216155,,1871.89,210.7984234,244768,3104.049996
2,J247_B1,578.9127741,65.19287997,,1791.788,201.7779279,226249,2869.199436
3,J247_B1,632.9684036,71.28022563,,1897.278,213.6574324,249250,3160.888929
4,J247_B1,589.9644057,66.43743307,,1814.846,204.3745495,229340,2908.398263
5,J247_B1,607.9679268,68.46485662,,1942.922,218.7975225,262279,3326.117503
6,J247_B1,597.6897188,67.30740077,,1909.278,215.0087838,252389,3200.696474
7,J247_B1,688.2012787,77.500144,,2064.742,232.515991,290870,3688.697143
8,J247_B1,602.2001328,67.81533027,,1899.724,213.9328829,250027,3170.742533
9,J247_B1,616.3318911,69.40674449,,1868.386,210.4038288,245156,3108.970457
10,J247_B1,602.4923236,67.84823464,,1875.316,211.1842342,245662,3115.387347
1,J248_B1,702.6841396,79.1310968,,2216.526,249.6087838,339269,4302.473927
2,J248_B1,719.189822,80.98984482,,2280.908,256.859009,357911,4538.884324
3,J248_B1,668.4676507,75.27788859,,2082.92,234.5630631,303855,3853.367726
4,J248_B1,657.1468633,74.00302515,,2094.972,235.9202703,302744,3839.278468
5,J248_B1,680.3624034,76.61738777,,2152.552,242.4045045,324753,4118.387813
6,J248_B1,702.2001139,79.0765894,,2233.596,251.5310811,342507,4343.536949
7,J248_B1,694.196658,78.17529932,,2202.448,248.0234234,340167,4313.862004
8,J248_B1,695.8807369,78.36494785,,2220.08,250.009009,338480,4292.468144
9,J248_B1,689.9637672,77.69862243,,2181.658,245.6822072,334216,4238.393799
10,J248_B1,683.5817435,76.97992607,,2147.966,241.8880631,321431,4076.259537
1,J249_B1,596.3530833,67.15687875,,1841.852,207.4157658,234190,2969.904026
2,J249_B1,594.8747767,66.99040278,,1835.47,206.6970721,233827,2965.300605
3,J249_B1,579.6636956,65.2774432,,1810.794,203.9182432,226064,2866.85334
4,J249_B1,569.7587209,64.16201812,,1772.068,199.5572072,220093,2791.131503
5,J249_B1,560.5229701,63.12195609,,1742.82,196.2635135,211327,2679.964593
6,J249_B1,604.1522987,68.03516877,,1868.106,210.3722973,244320,3098.368639
7,J249_B1,570.7135884,64.26954824,,1775.304,199.9216216,218801,2774.746875
8,J249_B1,589.4064811,66.37460373,,1865.712,210.1027027,240255,3046.817933
9,J249_B1,549.9681809,61.9333537,,1731.928,195.0369369,208823,2648.209865
10,J249_B1,493.9726713,55.62755307,,1552.566,174.8385135,169727,2152.410011
1,J250_B1,677.6208379,76.30865292,,2142.296,241.2495495,320506,4064.529056
2,J250_B1,658.0615473,74.1060301,,2073.2,233.4684685,298929,3790.898162
3,J250_B1,655.1557067,73.7787958,,2059.558,231.9322072,293719,3724.827023
4,J250_B1,686.9308553,77.3570783,,2163.01,243.5822072,325493,4127.772198
5,J250_B1,651.0069124,73.31158923,,2033.188,228.9626126,290432,3683.142602
6,J250_B1,641.5683907,72.24869265,,2016.716,227.1076577,285808,3624.502881
7,J250_B1,661.8912297,74.53730064,,2096.972,236.1454955,307845,3903.967312
8,J250_B1,647.9297801,72.96506533,,2062.258,232.2362613,294573,3735.65711
9,J250_B1,677.7086395,76.31854048,,2140.156,241.0085586,315899,4006.104922
10,J250_B1,626.3880586,70.53919579,,1957.074,220.3912162,270451,3429.751542
1,J251_B1,472.7716151,53.24004675,,1485.56,167.2927928,152001,1927.615961
5,J251_B1,565.1061847,63.63808386,,1760.03,198.2015766,215171,2728.712665
6,J251_B1,548.4323112,61.76039541,,1662.132,187.177027,184121,2334.948969
7,J251_B1,544.5071166,61.31836899,,1731.648,195.0054054,210793,2673.192618
8,J251_B1,536.6796065,60.43689262,,1601.33,180.329955,177216,2247.382518
9,J251_B1,555.4934743,62.55557143,,1745.432,196.5576577,213661,2709.563449
11,J251_B1,500.2179525,56.33085051,,1549.254,174.4655405,165290,2096.14175
12,J251_B1,500.8123401,56.39778605,,1548.082,174.3335586,167125,2119.412487
13,J251_B1,551.8740798,62.14798196,,1712.45,192.8434685,199578,2530.968468
