date,Tank,ParentTrt,mV_1,mV_2,mV_3,mV_mean,salinity_1,salinity_2,salinity_3,sal_mean,pH_batch,pH_meas,NBScorr,pHNBS,Swcorr,pHSW,salinity_batch,salinity,temperature,Exposure_vals,Block,bottle_sample,bottle_ID_AUTO,rundate_DDMMMYYYY,Ries_ID_AUTO,Actual_Ries_ID,Recalculated,Flag,UseForCalcite,mV,VindtaTemp,DIC_raw,DIC_corr,DIC_fromAlk,Alk_raw,Alk_corr,AT_Calc_NBS,pCO2_NBS,HCO3_NBS,CO3_NBS,CO2_NBS,SatCalcite_NBS,SatArag_NBS,AT_Calc_SW,pCO2_SW,HCO3_SW,CO3_SW,CO2_SW,SatCalcite_SW,SatArag_SW,pCO2_ATDIC,HCO3_ATDIC,CO3_ATDIC,CO2_ATDIC,SatCalcite_ATDIC,SatArag_ATDIC
20180711,5,400,-76,-76,-76,-76,20.2,20.1,20.2,20.16666667,20,7.700772201,0.1373928,7.838165001,-0.138150177,7.700014823,20,19.912,18.8,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180626,16,400,-77,-77,-77,-77,20.1,20.1,20.2,20.13333333,14,7.703846154,0.1378528,7.841698954,-0.138150177,7.703548776,14,19.97866667,18.9,EXPOSURE,B1,TRUE,L18_A_20180626_16,NA,L18_A_20180626_16_NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180626,17,400,-77,-77,-77,-77,20.1,20.1,20.2,20.13333333,14,7.703846154,0.1378528,7.841698954,-0.138150177,7.703548776,14,19.97866667,18.9,EXPOSURE,B2,TRUE,L18_A_20180626_17,3-Jul-18,L18_A_20180626_17_03Jul2018,NA,TRUE,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180626,18,400,-77,-77,-77,-77,20.1,20.1,20.2,20.13333333,14,7.703846154,0.1378528,7.841698954,-0.138150177,7.703548776,14,19.97866667,18.9,NA,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180622,19,2600,-34,-34,-34,-34,19.4,19.4,19.4,19.4,10,7.005780347,0.1353228,7.141103147,-0.138150177,7.002952969,10,19.612,19.3,EXPOSURE,B1,TRUE,L18_A_20180622_19,28-Jun-18,L18_A_20180622_19_28Jun2018,NA,TRUE,F,T,182.85,24.632,1600.63,1624.272858,1607.201315,1531.11,1539.01273,1495.842896,3959.816737,1473.330402,9.155820375,141.7865642,0.242615882,0.148181716,1499.176514,3875.304842,1476.121319,9.39096633,138.7605022,0.248846907,0.151987419,2908.57,1507.08,13.04,104.15,0.35,0.21
20180622,7,2600,-40,-40,-40,-40,19.5,19.5,19.5,19.5,10,7.10982659,0.1360128,7.24583939,-0.138150177,7.107689212,10,19.712,19.2,EXPOSURE,B1,TRUE,L18_A_20180622_7,28-Jun-18,L18_A_20180622_7_28Jun2018,NA,TRUE,F,T,178.55,23.830999,1688.52,1713.461079,1694.696172,1636.22,1644.625636,1611.764771,3332.1058,1581.366096,12.50751399,119.5873995,0.331077857,0.202286157,1614.721436,3261.159231,1583.604031,12.81581193,117.0411671,0.339238601,0.207272312,2577.58,1604.31,16.64,92.51,0.44,0.27
20180622,13,2600,-34,-33,-35,-34,19.5,19.5,19.5,19.5,10,7.005780347,0.1360128,7.141793147,-0.138150177,7.003642969,10,19.712,19,EXPOSURE,B1,TRUE,L18_A_20180622_13,28-Jun-18,L18_A_20180622_13_28Jun2018,NA,TRUE,F,T,181.55,24.287001,1733.83,1759.440352,1737.140148,1665.88,1674.23382,1619.601196,4263.730165,1595.676816,9.860033784,153.9034387,0.260817354,0.159283385,1623.016602,4177.602619,1598.546169,10.0995375,150.7945821,0.2671527,0.163152435,2949.29,1637.96,15.02,106.46,0.40,0.24
20180622,1,2600,-36,-35,-34,-35,19.5,19.5,19.5,19.5,10,7.023121387,0.1360128,7.159134187,-0.138150177,7.02098401,10,19.712,19.4,EXPOSURE,B1,TRUE,L18_A_20180622_1,28-Jun-18,L18_A_20180622_1_28Jun2018,NA,TRUE,T,F,172.95,24.927999,1978.16,2007.379343,1992.031983,1943.1,1952.060466,1855.624146,4710.81868,1827.351175,11.92363904,168.1046149,0.315843493,0.193068345,1859.64502,4608.995049,1830.676909,12.23146117,164.4710592,0.323997347,0.198052621,2476.64,1894.62,24.38,88.38,0.65,0.39
20180622,2,2600,-37,-37,-37,-37,19.6,19.5,19.6,19.56666667,10,7.057803468,0.1367028,7.194506268,-0.138150177,7.056356091,10,19.812,19.8,TEST,NA,TRUE,L18_A_20180622_2,NA,L18_A_20180622_2_NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180622,3,2600,-37,-36,-36,-36.33333333,19.5,19.5,19.5,19.5,10,7.046242775,0.1360128,7.182255575,-0.138150177,7.044105397,10,19.712,19.8,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180626,22,400,-77,-77,-77,-77,20.1,20.1,20.2,20.13333333,14,7.703846154,0.1378528,7.841698954,-0.138150177,7.703548776,14,19.97866667,18.9,EXPOSURE,B1,TRUE,L18_A_20180626_22,NA,L18_A_20180626_22_NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180626,23,400,-77,-77,-77,-77,20.1,20.1,20.2,20.13333333,14,7.703846154,0.1378528,7.841698954,-0.138150177,7.703548776,14,19.97866667,18.9,EXPOSURE,B2,TRUE,L18_A_20180626_23,12-Jul-18,L18_A_20180626_23_12Jul2018,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180622,8,2600,-44,-44,-44,-44,19.6,19.6,19.6,19.6,10,7.179190751,0.1367028,7.315893551,-0.138150177,7.177743374,10,19.812,19.3,TEST,NA,TRUE,L18_A_20180622_8,NA,L18_A_20180622_8_NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180622,9,2600,-43,-43,-43,-43,19.5,19.5,19.5,19.5,10,7.161849711,0.1360128,7.297862511,-0.138150177,7.159712334,10,19.712,19.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180626,24,400,-77,-77,-77,-77,20.1,20.1,20.2,20.13333333,14,7.703846154,0.1378528,7.841698954,-0.138150177,7.703548776,14,19.97866667,18.9,NA,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180711,23,400,-76,-76,-77,-76.33333333,20.2,20.1,20.1,20.13333333,20,7.706563707,0.1367028,7.843266507,-0.138150177,7.705116329,20,19.812,19.3,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180622,14,2600,-35,-36,-36,-35.66666667,19.7,19.6,19.6,19.63333333,10,7.034682081,0.1367028,7.171384881,-0.138150177,7.033234704,10,19.812,19,TEST,NA,TRUE,L18_A_20180622_14,NA,L18_A_20180622_14_NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180622,15,2600,-36,-36,-36,-36,19.5,19.5,19.5,19.5,10,7.040462428,0.1360128,7.176475228,-0.138150177,7.03832505,10,19.712,19.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180711,24,400,-77,-76,-76,-76.33333333,20.2,20.1,20.1,20.13333333,20,7.706563707,0.1367028,7.843266507,-0.138150177,7.705116329,20,19.812,19.3,EXPOSURE,B3,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180629,22,400,-78,-78,-76,-77.33333333,19.6,19.6,19.6,19.6,16,7.712643678,0.1341728,7.846816478,-0.138150177,7.708666301,16,19.44533333,20.2,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180622,20,2600,-35,-35,-36,-35.33333333,19.5,19.5,19.5,19.5,10,7.028901734,0.1360128,7.164914534,-0.138150177,7.026764357,10,19.712,19.3,TEST,NA,TRUE,L18_A_20180622_20,NA,L18_A_20180622_20_NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180622,21,2600,-34,-34,-34,-34,19.4,19.4,19.4,19.4,10,7.005780347,0.1353228,7.141103147,-0.138150177,7.002952969,10,19.612,20.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180711,22,400,-77,-77,-76,-76.66666667,20.2,20.1,20.1,20.13333333,20,7.712355212,0.1367028,7.849058012,-0.138150177,7.710907835,20,19.812,19.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180629,24,400,-78,-78,-77,-77.66666667,19.6,19.6,19.6,19.6,16,7.718390805,0.1341728,7.852563605,-0.138150177,7.714413427,16,19.44533333,20.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180622,25,Acclimation,-64,-64,-64,-64,19.6,19.5,19.6,19.56666667,10,7.526011561,0.1367028,7.662714361,-0.138150177,7.524564183,10,19.812,20,ACCLIMATION,NA,TRUE,L18_A_20180622_25,28-Jun-18,L18_A_20180622_25_28Jun2018,NA,TRUE,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180622,26,Acclimation,-64,-65,-64,-64.33333333,19.6,19.6,19.6,19.6,10,7.531791908,0.1367028,7.668494708,-0.138150177,7.53034453,10,19.812,19.7,ACCLIMATION,NA,TRUE,L18_A_20180622_26,28-Jun-18,L18_A_20180622_26_28Jun2018,NA,TRUE,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180622,27,Acclimation,-64,-64,-64,-64,19.5,19.6,19.5,19.53333333,10,7.526011561,0.1360128,7.662024361,-0.138150177,7.523874183,10,19.712,20.3,ACCLIMATION,NA,TRUE,L18_A_20180622_27,29-Jun-18,L18_A_20180622_27_29Jun2018,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180622,28,Acclimation,-58,-57,-57,-57.33333333,19.6,19.5,19.5,19.53333333,10,7.410404624,0.1360128,7.546417424,-0.138150177,7.408267247,10,19.712,19.8,ACCLIMATION,NA,TRUE,L18_A_20180622_28,29-Jun-18,L18_A_20180622_28_29Jun2018,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180622,29,Acclimation,-60,-61,-60,-60.33333333,19.7,19.6,19.6,19.63333333,10,7.462427746,0.1367028,7.599130546,-0.138150177,7.460980368,10,19.812,19.5,ACCLIMATION,NA,TRUE,L18_A_20180622_29,29-Jun-18,L18_A_20180622_29_29Jun2018,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180622,30,Acclimation,-59,-59,-59,-59,19.5,19.5,19.6,19.53333333,10,7.439306358,0.1367028,7.576009158,-0.138150177,7.437858981,10,19.812,19.5,ACCLIMATION,NA,TRUE,L18_A_20180622_30,29-Jun-18,L18_A_20180622_30_29Jun2018,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180625,1,2600,-40,-39,-39,-39.33333333,19.6,19.6,19.6,19.6,13,7.121387283,0.1339428,7.255330083,-0.138150177,7.117179906,13,19.412,19.7,EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180625,2,2600,-42,-42,-42,-42,19.7,19.7,19.7,19.7,13,7.167630058,0.1346328,7.302262858,-0.138150177,7.16411268,13,19.512,19.7,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180625,3,2600,-43,-42,-42,-42.33333333,19.6,19.6,19.6,19.6,13,7.173410405,0.1339428,7.307353205,-0.138150177,7.169203027,13,19.412,19.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180711,11,400,-77,-77,-77,-77,20.1,20.1,20.1,20.1,20,7.718146718,0.1367028,7.854849518,-0.138150177,7.716699341,20,19.812,19.3,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180711,10,400,-77,-77,-77,-77,20.2,20.2,20.2,20.2,20,7.718146718,0.1373928,7.855539518,-0.138150177,7.717389341,20,19.912,19.4,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180705,17,400,-78,-78,-79,-78.33333333,20,20,20,20,18,7.718867925,0.1367028,7.855570725,-0.138150177,7.717420547,18,19.812,19.6,EXPOSURE,B2,TRUE,L18_A_20180705_17,19-Jul-18,L18_A_20180705_17_19Jul2018,L18_A_20180705_17_19Jul2018,TRUE,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180625,7,2600,-46,-46,-46,-46,19.6,19.6,19.6,19.6,13,7.23699422,0.1339428,7.37093702,-0.138150177,7.232786842,13,19.412,19.3,EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180625,8,2600,-48,-48,-48,-48,19.8,19.7,19.7,19.73333333,13,7.271676301,0.1346328,7.406309101,-0.138150177,7.268158923,13,19.512,19.5,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180625,9,2600,-48,-48,-48,-48,19.6,19.6,19.6,19.6,13,7.271676301,0.1339428,7.405619101,-0.138150177,7.267468923,13,19.412,19.4,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180703,5,400,-74,-75,-73,-74,19.9,19.9,19.9,19.9,12,7.719535783,0.1362428,7.855778583,-0.138150177,7.717628406,12,19.74533333,18.2,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180627,11,400,-75,-76,-76,-75.66666667,20,20,20,20,15,7.721153846,0.1360128,7.857166646,-0.138150177,7.719016469,15,19.712,19.8,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180703,16,400,-75,-74,-74,-74.33333333,19.9,19.9,19.9,19.9,12,7.725338491,0.1362428,7.861581291,-0.138150177,7.723431114,12,19.74533333,18.9,EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180625,13,2600,-40,-40,-40,-40,19.7,19.7,19.7,19.7,13,7.132947977,0.1346328,7.267580777,-0.138150177,7.129430599,13,19.512,19.5,EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180625,14,2600,-43,-43,-43,-43,19.8,19.8,19.8,19.8,13,7.184971098,0.1353228,7.320293898,-0.138150177,7.182143721,13,19.612,19.6,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180625,15,2600,-42,-41,-41,-41.33333333,19.7,19.7,19.7,19.7,13,7.156069364,0.1346328,7.290702164,-0.138150177,7.152551987,13,19.512,19.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180627,10,400,-76,-76,-76,-76,20,20,20,20,15,7.726923077,0.1360128,7.862935877,-0.138150177,7.7247857,15,19.712,19.8,EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180627,12,400,-76,-76,-76,-76,20,20,20,20,15,7.726923077,0.1360128,7.862935877,-0.138150177,7.7247857,15,19.712,19.9,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180627,24,400,-76,-76,-76,-76,20,20,20,20,15,7.726923077,0.1360128,7.862935877,-0.138150177,7.7247857,15,19.712,20.1,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180625,19,2600,-35,-36,-36,-35.66666667,19.7,19.7,19.6,19.66666667,13,7.057803468,0.1339428,7.191746268,-0.138150177,7.053596091,13,19.412,20,EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180625,20,2600,-38,-38,-38,-38,19.8,19.8,19.8,19.8,13,7.098265896,0.1353228,7.233588696,-0.138150177,7.095438519,13,19.612,20.1,EXPOSURE,B2,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180625,21,2600,-39,-38,-38,-38.33333333,19.7,19.7,19.7,19.7,13,7.104046243,0.1346328,7.238679043,-0.138150177,7.100528865,13,19.512,20.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180730,5,400,-79,-80,-80,-79.66666667,20.1,20.1,20.1,20.1,30,7.726923077,0.1387728,7.865695877,-0.138150177,7.7275457,30,20.112,19.5,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180723,10,400,-81,-82,-82,-81.66666667,20.2,20.2,20.2,20.2,26,7.72972973,0.1378528,7.86758253,-0.138150177,7.729432352,26,19.97866667,19.1,TEST,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180705,16,400,-79,-79,-79,-79,20,20,20,20,18,7.730188679,0.1367028,7.866891479,-0.138150177,7.728741302,18,19.812,19,EXPOSURE,B1,TRUE,L18_A_20180705_16,19-Jul-18,L18_A_20180705_16_19Jul2018,L18_A_20180705_16_19Jul2018,TRUE,F,T,145.45,25.021,1461.7,1461.495428,1478.104397,1523.1,1523.919347,1503.880005,697.3721248,1390.37879,45.96851454,25.14822483,1.214445516,0.742454705,1505.5,683.4325073,1390.043662,46.79614971,24.6557171,1.23697343,0.755884203,562.33,1384.68,56.54,20.28,1.49,0.91
20180625,25,Acclimation,-78,-79,-79,-78.66666667,19.8,19.8,19.8,19.8,13,7.803468208,0.1353228,7.938791008,-0.138150177,7.800640831,13,19.612,18.4,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180625,26,Acclimation,-74,-74,-74,-74,20,19.9,19.9,19.93333333,13,7.722543353,0.1360128,7.858556153,-0.138150177,7.720405975,13,19.712,18.4,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180625,27,Acclimation,-75,-74,-74,-74.33333333,19.8,19.8,19.8,19.8,13,7.728323699,0.1353228,7.863646499,-0.138150177,7.725496322,13,19.612,18.2,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180625,28,Acclimation,-75,-74,-74,-74.33333333,19.9,19.8,19.8,19.83333333,13,7.728323699,0.1353228,7.863646499,-0.138150177,7.725496322,13,19.612,18.5,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180625,29,Acclimation,-76,-76,-76,-76,19.9,19.9,19.8,19.86666667,13,7.757225434,0.1353228,7.892548234,-0.138150177,7.754398056,13,19.612,19,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180625,30,Acclimation,-74,-74,-74,-74,19.7,19.7,19.7,19.7,13,7.722543353,0.1346328,7.857176153,-0.138150177,7.719025975,13,19.512,18.9,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180626,7,2600,-51,-51,-51,-51,20.1,20.1,20.1,20.1,14,7.253846154,0.1371628,7.391008954,-0.138150177,7.252858776,14,19.87866667,19.5,EXPOSURE,B1,TRUE,L18_A_20180626_7,3-Jul-18,L18_A_20180626_7_03Jul2018,NA,TRUE,,F,179.15,24.992001,1609.19,1607.382877,1575.006278,1522.9,1530.2106,1550.963867,2279.268886,1509.391039,16.9615799,81.03028362,0.448913651,0.274750684,1553.4,2227.806886,1510.796425,17.38572014,79.20075815,0.460139159,0.281621083,2738.32,1496.16,13.87,97.35,0.37,0.22
20180626,1,2600,-52,-53,-53,-52.66666667,19.9,19.9,19.9,19.9,14,7.282692308,0.1357828,7.418475108,-0.138150177,7.28032493,14,19.67866667,19.1,EXPOSURE,B1,TRUE,L18_A_20180626_1,NA,L18_A_20180626_1_NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180626,2,2600,-52,-53,-53,-52.66666667,19.9,19.9,19.9,19.9,14,7.282692308,0.1357828,7.418475108,-0.138150177,7.28032493,14,19.67866667,19.1,EXPOSURE,B2,TRUE,L18_A_20180626_2,3-Jul-18,L18_A_20180626_2_03Jul2018,NA,TRUE,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20180626,3,2600,-52,-53,-53,-52.66666667,19.9,19.9,19.9,19.9,14,7.282692308,0.1357828,7.418475108,-0.138150177,7.28032493,14,19.67866667,19.1,NA,NA,FALSE,NA,NA,NA,NA,NA,,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
