pHLogSN,Site,pHLogIntMin,DateTimeGMT,pHTempF,mV,pH,Bottle,CuOnField
20430898,BARN,5,2018-11-02 21:30:00,56.83,-68.89,8.02,,Y
20430898,BARN,5,2018-11-02 21:35:00,56.96,-68.24,8.01,,Y
20430898,BARN,5,2018-11-02 21:40:00,57,-67.74,8,,Y
20430898,BARN,5,2018-11-02 21:45:00,57.05,-67.56,7.99,,Y
20430898,BARN,5,2018-11-02 21:50:00,57,-67.46,7.99,,Y
20430898,BARN,5,2018-11-02 21:55:00,57.05,-66.21,7.97,,Y
20430898,BARN,5,2018-11-02 22:00:00,57.09,-66.47,7.97,,Y
20430898,BARN,5,2018-11-02 22:05:00,57.13,-67.92,8,,Y
20430898,BARN,5,2018-11-02 22:10:00,57.22,-67.71,8,,Y
20430898,BARN,5,2018-11-02 22:15:00,57.26,-68.35,8.01,,Y
20430898,BARN,5,2018-11-02 22:20:00,57.35,-68.31,8.01,,Y
20430898,BARN,5,2018-11-02 22:25:00,57.44,-68.28,8.01,,Y
20430898,BARN,5,2018-11-02 22:30:00,57.44,-67.96,8,,Y
20430898,BARN,5,2018-11-02 22:35:00,57.48,-68.08,8,,Y
20430898,BARN,5,2018-11-02 22:40:00,57.57,-67.97,8,,Y
20430898,BARN,5,2018-11-02 22:45:00,57.65,-67.77,8,,Y
20430898,BARN,5,2018-11-02 22:50:00,57.69,-67.52,7.99,,Y
20430898,BARN,5,2018-11-02 22:55:00,57.74,-67.31,7.99,,Y
20430898,BARN,5,2018-11-02 23:00:00,57.78,-67.25,7.99,,Y
20430898,BARN,5,2018-11-02 23:05:00,57.82,-67.05,7.98,,Y
20430898,BARN,5,2018-11-02 23:10:00,57.87,-66.83,7.98,,Y
20430898,BARN,5,2018-11-02 23:15:00,57.91,-66.46,7.97,,Y
20430898,BARN,5,2018-11-02 23:20:00,58,-66.11,7.97,,Y
20430898,BARN,5,2018-11-02 23:25:00,58.04,-65.74,7.96,,Y
20430898,BARN,5,2018-11-02 23:30:00,58.08,-65.5,7.96,,Y
20430898,BARN,5,2018-11-02 23:35:00,58.17,-65,7.95,,Y
20430898,BARN,5,2018-11-02 23:40:00,58.21,-64.47,7.94,,Y
20430898,BARN,5,2018-11-02 23:45:00,58.3,-64.05,7.93,,Y
20430898,BARN,5,2018-11-02 23:50:00,58.34,-63.52,7.92,,Y
20430898,BARN,5,2018-11-02 23:55:00,58.43,-63,7.91,,Y
20430898,BARN,5,2018-11-03 0:00:00,58.47,-62.31,7.9,,Y
20430898,BARN,5,2018-11-03 0:05:00,58.56,-61.69,7.89,,Y
20430898,BARN,5,2018-11-03 0:10:00,58.6,-61.05,7.87,,Y
20430898,BARN,5,2018-11-03 0:15:00,58.64,-60.33,7.86,,Y
20430898,BARN,5,2018-11-03 0:20:00,58.73,-59.55,7.85,,Y
20430898,BARN,5,2018-11-03 0:25:00,58.77,-58.72,7.83,,Y
20430898,BARN,5,2018-11-03 0:30:00,58.82,-58,7.82,,Y
20430898,BARN,5,2018-11-03 0:35:00,58.86,-57.7,7.81,,Y
20430898,BARN,5,2018-11-03 0:40:00,58.86,-57.02,7.8,,Y
20430898,BARN,5,2018-11-03 0:45:00,58.9,-56.6,7.79,,Y
20430898,BARN,5,2018-11-03 0:50:00,58.94,-55.92,7.78,,Y
20430898,BARN,5,2018-11-03 0:55:00,58.94,-55.08,7.77,,Y
20430898,BARN,5,2018-11-03 1:00:00,58.99,-54.24,7.75,,Y
20430898,BARN,5,2018-11-03 1:05:00,59.03,-53.52,7.74,,Y
20430898,BARN,5,2018-11-03 1:10:00,59.03,-52.78,7.72,,Y
20430898,BARN,5,2018-11-03 1:15:00,59.07,-51.86,7.71,,Y
20430898,BARN,5,2018-11-03 1:20:00,59.12,-51.11,7.69,,Y
20430898,BARN,5,2018-11-03 1:25:00,59.16,-50.39,7.68,,Y
20430898,BARN,5,2018-11-03 1:30:00,59.16,-49.74,7.67,,Y
20430898,BARN,5,2018-11-03 1:35:00,59.2,-48.99,7.66,,Y
20430898,BARN,5,2018-11-03 1:40:00,59.2,-47.95,7.64,,Y
20430898,BARN,5,2018-11-03 1:45:00,59.25,-47.05,7.62,,Y
20430898,BARN,5,2018-11-03 1:50:00,59.25,-46.19,7.6,,Y
20430898,BARN,5,2018-11-03 1:55:00,59.25,-45.42,7.59,,Y
20430898,BARN,5,2018-11-03 2:00:00,59.29,-44.67,7.58,,Y
20430898,BARN,5,2018-11-03 2:05:00,59.29,-43.94,7.56,,Y
20430898,BARN,5,2018-11-03 2:10:00,59.29,-43.31,7.55,,Y
20430898,BARN,5,2018-11-03 2:15:00,59.33,-42.88,7.55,,Y
20430898,BARN,5,2018-11-03 2:20:00,59.33,-42.38,7.54,,Y
20430898,BARN,5,2018-11-03 2:25:00,59.33,-41.8,7.53,,Y
20430898,BARN,5,2018-11-03 2:30:00,59.37,-40.86,7.51,,Y
20430898,BARN,5,2018-11-03 2:35:00,59.37,-40.06,7.49,,Y
20430898,BARN,5,2018-11-03 2:40:00,59.42,-38.83,7.47,,Y
20430898,BARN,5,2018-11-03 2:45:00,59.42,-37.95,7.46,,Y
20430898,BARN,5,2018-11-03 2:50:00,59.46,-37.92,7.46,,Y
20430898,BARN,5,2018-11-03 2:55:00,59.46,-39.22,7.48,,Y
20430898,BARN,5,2018-11-03 3:00:00,59.68,-39.34,7.48,,Y
20430898,BARN,5,2018-11-03 3:05:00,59.68,-39.91,7.49,,Y
20430898,BARN,5,2018-11-03 3:10:00,59.68,-40.31,7.5,,Y
20430898,BARN,5,2018-11-03 3:15:00,59.63,-40.34,7.5,,Y
20430898,BARN,5,2018-11-03 3:20:00,59.59,-41.16,7.51,,Y
20430898,BARN,5,2018-11-03 3:25:00,59.63,-41.33,7.52,,Y
20430898,BARN,5,2018-11-03 3:30:00,59.63,-41.64,7.52,,Y
20430898,BARN,5,2018-11-03 3:35:00,59.59,-42.38,7.54,,Y
20430898,BARN,5,2018-11-03 3:40:00,59.29,-47.56,7.63,,Y
20430898,BARN,5,2018-11-03 3:45:00,59.2,-49.5,7.66,,Y
20430898,BARN,5,2018-11-03 3:50:00,59.25,-50.7,7.69,,Y
20430898,BARN,5,2018-11-03 3:55:00,59.37,-51.55,7.7,,Y
20430898,BARN,5,2018-11-03 4:00:00,59.42,-51.89,7.71,,Y
20430898,BARN,5,2018-11-03 4:05:00,59.5,-52.19,7.71,,Y
20430898,BARN,5,2018-11-03 4:10:00,59.5,-52.97,7.73,,Y
20430898,BARN,5,2018-11-03 4:15:00,59.5,-53.47,7.74,,Y
20430898,BARN,5,2018-11-03 4:20:00,59.5,-53.75,7.74,,Y
20430898,BARN,5,2018-11-03 4:25:00,59.5,-53.94,7.74,,Y
20430898,BARN,5,2018-11-03 4:30:00,59.42,-54.05,7.75,,Y
20430898,BARN,5,2018-11-03 4:35:00,59.37,-54.5,7.75,,Y
20430898,BARN,5,2018-11-03 4:40:00,59.33,-54.47,7.75,,Y
20430898,BARN,5,2018-11-03 4:45:00,59.25,-55.3,7.77,,Y
20430898,BARN,5,2018-11-03 4:50:00,59.16,-56.47,7.79,,Y
20430898,BARN,5,2018-11-03 4:55:00,59.16,-56.77,7.8,,Y
20430898,BARN,5,2018-11-03 5:00:00,59.07,-57.75,7.81,,Y
20430898,BARN,5,2018-11-03 5:05:00,59.03,-58.56,7.83,,Y
20430898,BARN,5,2018-11-03 5:10:00,59.03,-58.89,7.83,,Y
20430898,BARN,5,2018-11-03 5:15:00,59.07,-59.02,7.84,,Y
20430898,BARN,5,2018-11-03 5:20:00,59.03,-59.38,7.84,,Y
20430898,BARN,5,2018-11-03 5:25:00,58.99,-59.99,7.85,,Y
20430898,BARN,5,2018-11-03 5:30:00,58.99,-60.45,7.86,,Y
20430898,BARN,5,2018-11-03 5:35:00,58.99,-60.74,7.87,,Y
20430898,BARN,5,2018-11-03 5:40:00,58.99,-60.89,7.87,,Y
20430898,BARN,5,2018-11-03 5:45:00,58.94,-61.03,7.87,,Y
20430898,BARN,5,2018-11-03 5:50:00,58.9,-61.58,7.88,,Y
20430898,BARN,5,2018-11-03 5:55:00,58.86,-61.88,7.89,,Y
20430898,BARN,5,2018-11-03 6:00:00,58.82,-62.25,7.9,,Y
20430898,BARN,5,2018-11-03 6:05:00,58.77,-63.06,7.91,,Y
20430898,BARN,5,2018-11-03 6:10:00,58.73,-63.58,7.92,,Y
20430898,BARN,5,2018-11-03 6:15:00,58.69,-64.02,7.93,,Y
20430898,BARN,5,2018-11-03 6:20:00,58.69,-64.31,7.93,,Y
20430898,BARN,5,2018-11-03 6:25:00,58.69,-64.52,7.94,,Y
20430898,BARN,5,2018-11-03 6:30:00,58.69,-64.72,7.94,,Y
20430898,BARN,5,2018-11-03 6:35:00,58.69,-64.6,7.94,,Y
20430898,BARN,5,2018-11-03 6:40:00,58.6,-64.58,7.94,,Y
20430898,BARN,5,2018-11-03 6:45:00,58.38,-65.03,7.95,,Y
20430898,BARN,5,2018-11-03 6:50:00,58.21,-65.64,7.96,,Y
20430898,BARN,5,2018-11-03 6:55:00,58.04,-66.17,7.97,,Y
20430898,BARN,5,2018-11-03 7:00:00,57.95,-66.64,7.98,,Y
20430898,BARN,5,2018-11-03 7:05:00,57.87,-66.92,7.98,,Y
20430898,BARN,5,2018-11-03 7:10:00,57.78,-67.11,7.98,,Y
20430898,BARN,5,2018-11-03 7:15:00,57.74,-67.3,7.99,,Y
20430898,BARN,5,2018-11-03 7:20:00,57.65,-67.49,7.99,,Y
20430898,BARN,5,2018-11-03 7:25:00,57.61,-67.36,7.99,,Y
20430898,BARN,5,2018-11-03 7:30:00,57.52,-67.35,7.99,,Y
20430898,BARN,5,2018-11-03 7:35:00,57.44,-67.21,7.99,,Y
20430898,BARN,5,2018-11-03 7:40:00,57.35,-67.13,7.99,,Y
20430898,BARN,5,2018-11-03 7:45:00,57.31,-67.27,7.99,,Y
20430898,BARN,5,2018-11-03 7:50:00,57.18,-67.41,7.99,,Y
20430898,BARN,5,2018-11-03 7:55:00,57.09,-67.14,7.99,,Y
20430898,BARN,5,2018-11-03 8:00:00,56.96,-67.16,7.99,,Y
20430898,BARN,5,2018-11-03 8:05:00,56.92,-66.52,7.98,,Y
20430898,BARN,5,2018-11-03 8:10:00,56.92,-65.81,7.96,,Y
20430898,BARN,5,2018-11-03 8:15:00,56.87,-65.3,7.95,,Y
20430898,BARN,5,2018-11-03 8:20:00,56.83,-64.88,7.95,,Y
20430898,BARN,5,2018-11-03 8:25:00,56.83,-64.77,7.94,,Y
20430898,BARN,5,2018-11-03 8:30:00,56.83,-65.47,7.96,,Y
20430898,BARN,5,2018-11-03 8:35:00,56.83,-65.81,7.96,,Y
20430898,BARN,5,2018-11-03 8:40:00,56.83,-66.21,7.97,,Y
20430898,BARN,5,2018-11-03 8:45:00,56.83,-66.14,7.97,,Y
20430898,BARN,5,2018-11-03 8:50:00,56.87,-65.99,7.97,,Y
20430898,BARN,5,2018-11-03 8:55:00,56.87,-65.46,7.96,,Y
20430898,BARN,5,2018-11-03 9:00:00,56.92,-66,7.97,,Y
20430898,BARN,5,2018-11-03 9:05:00,56.96,-66.47,7.97,,Y
20430898,BARN,5,2018-11-03 9:10:00,56.79,-67.6,8,,Y
20430898,BARN,5,2018-11-03 9:15:00,56.61,-68.25,8.01,,Y
20430898,BARN,5,2018-11-03 9:20:00,56.57,-68.42,8.01,,Y
20430898,BARN,5,2018-11-03 9:25:00,56.53,-68.31,8.01,,Y
20430898,BARN,5,2018-11-03 9:30:00,56.57,-68.27,8.01,,Y
20430898,BARN,5,2018-11-03 9:35:00,56.57,-68.24,8.01,,Y
20430898,BARN,5,2018-11-03 9:40:00,56.61,-68.16,8.01,,Y
20430898,BARN,5,2018-11-03 9:45:00,56.66,-68.1,8,,Y
20430898,BARN,5,2018-11-03 9:50:00,56.7,-68.42,8.01,,Y
20430898,BARN,5,2018-11-03 9:55:00,56.79,-68.5,8.01,,Y
20430898,BARN,5,2018-11-03 10:00:00,56.87,-68.64,8.01,,Y
20430898,BARN,5,2018-11-03 10:05:00,57,-68.5,8.01,,Y
20430898,BARN,5,2018-11-03 10:10:00,57.09,-68.06,8,,Y
20430898,BARN,5,2018-11-03 10:15:00,57.13,-67.47,7.99,,Y
20430898,BARN,5,2018-11-03 10:20:00,57.26,-66.74,7.98,,Y
20430898,BARN,5,2018-11-03 10:25:00,57.35,-66.61,7.98,,Y
20430898,BARN,5,2018-11-03 10:30:00,57.31,-66.03,7.97,,Y
20430898,BARN,5,2018-11-03 10:35:00,57.31,-65.83,7.96,,Y
20430898,BARN,5,2018-11-03 10:40:00,57.31,-66.11,7.97,,Y
20430898,BARN,5,2018-11-03 10:45:00,57.35,-66.25,7.97,,Y
20430898,BARN,5,2018-11-03 10:50:00,57.48,-66.08,7.97,,Y
20430898,BARN,5,2018-11-03 10:55:00,57.61,-66.06,7.97,,Y
20430898,BARN,5,2018-11-03 11:00:00,57.65,-66.22,7.97,,Y
20430898,BARN,5,2018-11-03 11:05:00,57.69,-66.41,7.97,,Y
20430898,BARN,5,2018-11-03 11:10:00,57.69,-66.61,7.98,,Y
20430898,BARN,5,2018-11-03 11:15:00,57.74,-66.66,7.98,,Y
20430898,BARN,5,2018-11-03 11:20:00,57.74,-66.56,7.98,,Y
20430898,BARN,5,2018-11-03 11:25:00,57.82,-66.58,7.98,,Y
20430898,BARN,5,2018-11-03 11:30:00,58,-66.41,7.97,,Y
20430898,BARN,5,2018-11-03 11:35:00,58.17,-66.13,7.97,,Y
20430898,BARN,5,2018-11-03 11:40:00,58.34,-65.6,7.96,,Y
20430898,BARN,5,2018-11-03 11:45:00,58.43,-65.17,7.95,,Y
20430898,BARN,5,2018-11-03 11:50:00,58.51,-64.8,7.94,,Y
20430898,BARN,5,2018-11-03 11:55:00,58.6,-64.21,7.93,,Y
20430898,BARN,5,2018-11-03 12:00:00,58.69,-63.81,7.92,,Y
20430898,BARN,5,2018-11-03 12:05:00,58.77,-63.44,7.92,,Y
20430898,BARN,5,2018-11-03 12:10:00,58.82,-63.19,7.91,,Y
20430898,BARN,5,2018-11-03 12:15:00,58.9,-62.71,7.9,,Y
20430898,BARN,5,2018-11-03 12:20:00,59.03,-62.24,7.89,,Y
20430898,BARN,5,2018-11-03 12:25:00,59.07,-61.67,7.88,,Y
20430898,BARN,5,2018-11-03 12:30:00,59.16,-61.24,7.88,,Y
20430898,BARN,5,2018-11-03 12:35:00,59.25,-60.99,7.87,,Y
20430898,BARN,5,2018-11-03 12:40:00,59.29,-60.61,7.86,,Y
20430898,BARN,5,2018-11-03 12:45:00,59.37,-60,7.85,,Y
20430898,BARN,5,2018-11-03 12:50:00,59.42,-59.42,7.84,,Y
20430898,BARN,5,2018-11-03 12:55:00,59.5,-58.99,7.84,,Y
20430898,BARN,5,2018-11-03 13:00:00,59.55,-58.36,7.82,,Y
20430898,BARN,5,2018-11-03 13:05:00,59.59,-57.6,7.81,,Y
20430898,BARN,5,2018-11-03 13:10:00,59.68,-56.78,7.8,,Y
20430898,BARN,5,2018-11-03 13:15:00,59.72,-56.05,7.78,,Y
20430898,BARN,5,2018-11-03 13:20:00,59.8,-55.35,7.77,,Y
20430898,BARN,5,2018-11-03 13:25:00,59.89,-54.66,7.76,,Y
20430898,BARN,5,2018-11-03 13:30:00,59.93,-54,7.74,,Y
20430898,BARN,5,2018-11-03 13:35:00,60.02,-53.05,7.73,,Y
20430898,BARN,5,2018-11-03 13:40:00,60.11,-52.16,7.71,,Y
20430898,BARN,5,2018-11-03 13:45:00,60.15,-52.42,7.72,,Y
20430898,BARN,5,2018-11-03 13:50:00,60.23,-51.88,7.71,,Y
20430898,BARN,5,2018-11-03 13:55:00,60.28,-51.52,7.7,,Y
20430898,BARN,5,2018-11-03 14:00:00,60.32,-51.86,7.71,,Y
20430898,BARN,5,2018-11-03 14:05:00,60.41,-52.97,7.73,,Y
20430898,BARN,5,2018-11-03 14:10:00,60.49,-53.45,7.73,,Y
20430898,BARN,5,2018-11-03 14:15:00,60.49,-52.64,7.72,,Y
20430898,BARN,5,2018-11-03 14:20:00,60.58,-52.33,7.71,,Y
20430898,BARN,5,2018-11-03 14:25:00,60.58,-50.36,7.68,,Y
20430898,BARN,5,2018-11-03 14:30:00,60.66,-49.41,7.66,,Y
20430898,BARN,5,2018-11-03 14:35:00,60.71,-48.3,7.64,,Y
20430898,BARN,5,2018-11-03 14:40:00,60.75,-47.91,7.63,,Y
20430898,BARN,5,2018-11-03 14:45:00,60.79,-49.39,7.66,,Y
20430898,BARN,5,2018-11-03 14:50:00,60.88,-50.83,7.69,,Y
20430898,BARN,5,2018-11-03 14:55:00,60.92,-51.92,7.71,,Y
20430898,BARN,5,2018-11-03 15:00:00,60.96,-52.66,7.72,,Y
20430898,BARN,5,2018-11-03 15:05:00,61.01,-53.06,7.73,,Y
20430898,BARN,5,2018-11-03 15:10:00,61.05,-53,7.73,,Y
20430898,BARN,5,2018-11-03 15:15:00,61.05,-52.92,7.72,,Y
20430898,BARN,5,2018-11-03 15:20:00,61.01,-52.78,7.72,,Y
20430898,BARN,5,2018-11-03 15:25:00,61.01,-52.58,7.72,,Y
20430898,BARN,5,2018-11-03 15:30:00,60.96,-51.86,7.7,,Y
20430898,BARN,5,2018-11-03 15:35:00,60.92,-49.6,7.66,,Y
20430898,BARN,5,2018-11-03 15:40:00,60.92,-48.08,7.64,,Y
20430898,BARN,5,2018-11-03 15:45:00,60.92,-47.55,7.63,,Y
20430898,BARN,5,2018-11-03 15:50:00,60.88,-47.61,7.63,,Y
20430898,BARN,5,2018-11-03 15:55:00,60.88,-47.41,7.62,,Y
20430898,BARN,5,2018-11-03 16:00:00,60.79,-47.94,7.63,,Y
20430898,BARN,5,2018-11-03 16:05:00,60.75,-49.99,7.67,,Y
20430898,BARN,5,2018-11-03 16:10:00,60.49,-52.47,7.72,,Y
20430898,BARN,5,2018-11-03 16:15:00,60.41,-55.72,7.77,,Y
20430898,BARN,5,2018-11-03 16:20:00,60.32,-57.44,7.81,,Y
20430898,BARN,5,2018-11-03 16:25:00,60.36,-57.8,7.81,,Y
20430898,BARN,5,2018-11-03 16:30:00,60.41,-57.86,7.81,,Y
20430898,BARN,5,2018-11-03 16:35:00,60.32,-58.35,7.82,,Y
20430898,BARN,5,2018-11-03 16:40:00,60.15,-59.16,7.84,,Y
20430898,BARN,5,2018-11-03 16:45:00,60.06,-59.56,7.84,,Y
20430898,BARN,5,2018-11-03 16:50:00,60.02,-59.7,7.85,,Y
20430898,BARN,5,2018-11-03 16:55:00,59.89,-60.6,7.86,,Y
20430898,BARN,5,2018-11-03 17:00:00,59.8,-61.31,7.88,,Y
20430898,BARN,5,2018-11-03 17:05:00,59.68,-62.13,7.89,,Y
20430898,BARN,5,2018-11-03 17:10:00,59.59,-62.58,7.9,,Y
20430898,BARN,5,2018-11-03 17:15:00,59.55,-62.72,7.9,,Y
20430898,BARN,5,2018-11-03 17:20:00,59.55,-62.78,7.9,,Y
20430898,BARN,5,2018-11-03 17:25:00,59.55,-62.3,7.89,,Y
20430898,BARN,5,2018-11-03 17:30:00,59.59,-62.44,7.9,,Y
20430898,BARN,5,2018-11-03 17:35:00,59.5,-62.86,7.9,,Y
20430898,BARN,5,2018-11-03 17:40:00,59.42,-63.27,7.91,,Y
20430898,BARN,5,2018-11-03 17:45:00,59.29,-63.78,7.92,,Y
20430898,BARN,5,2018-11-03 17:50:00,59.16,-64.36,7.93,,Y
20430898,BARN,5,2018-11-03 17:55:00,59.12,-64.41,7.93,,Y
20430898,BARN,5,2018-11-03 18:00:00,59.07,-64.36,7.93,,Y
20430898,BARN,5,2018-11-03 18:05:00,59.07,-64.24,7.93,,Y
20430898,BARN,5,2018-11-03 18:10:00,59.07,-64.03,7.93,,Y
20430898,BARN,5,2018-11-03 18:15:00,59.07,-63.88,7.92,,Y
20430898,BARN,5,2018-11-03 18:20:00,59.07,-64.06,7.93,,Y
20430898,BARN,5,2018-11-03 18:25:00,58.94,-64.47,7.93,,Y
20430898,BARN,5,2018-11-03 18:30:00,58.9,-64.74,7.94,,Y
20430898,BARN,5,2018-11-03 18:35:00,58.77,-65.03,7.95,,Y
20430898,BARN,5,2018-11-03 18:40:00,58.6,-66.02,7.96,,Y
20430898,BARN,5,2018-11-03 18:45:00,58.47,-66.74,7.98,,Y
20430898,BARN,5,2018-11-03 18:50:00,58.43,-67.11,7.98,,Y
20430898,BARN,5,2018-11-03 18:55:00,58.3,-67.53,7.99,,Y
20430898,BARN,5,2018-11-03 19:00:00,58.13,-68.05,8,,Y
20430898,BARN,5,2018-11-03 19:05:00,58.04,-68.38,8.01,,Y
20430898,BARN,5,2018-11-03 19:10:00,58.08,-68.16,8,,Y
20430898,BARN,5,2018-11-03 19:15:00,58.13,-67.77,8,,Y
20430898,BARN,5,2018-11-03 19:20:00,58,-67.97,8,,Y
20430898,BARN,5,2018-11-03 19:25:00,57.74,-68.56,8.01,,Y
20430898,BARN,5,2018-11-03 19:30:00,57.48,-69.02,8.02,,Y
20430898,BARN,5,2018-11-03 19:35:00,57.31,-69.24,8.02,,Y
20430898,BARN,5,2018-11-03 19:40:00,57.13,-69.36,8.03,,Y
20430898,BARN,5,2018-11-03 19:45:00,56.92,-69.71,8.03,,Y
20430898,BARN,5,2018-11-03 19:50:00,56.7,-69.99,8.04,,Y
20430898,BARN,5,2018-11-03 19:55:00,56.57,-69.96,8.04,,Y
20430898,BARN,5,2018-11-03 20:00:00,56.36,-70.14,8.04,,Y
20430898,BARN,5,2018-11-03 20:05:00,56.23,-69.86,8.04,,Y
20430898,BARN,5,2018-11-03 20:10:00,56.1,-69.83,8.04,,Y
20430898,BARN,5,2018-11-03 20:15:00,56.01,-69.55,8.03,,Y
20430898,BARN,5,2018-11-03 20:20:00,55.92,-69.35,8.03,,Y
20430898,BARN,5,2018-11-03 20:25:00,55.84,-68.63,8.02,,Y
20430898,BARN,5,2018-11-03 20:30:00,55.75,-68.41,8.01,,Y
20430898,BARN,5,2018-11-03 20:35:00,55.66,-68.08,8.01,,Y
20430898,BARN,5,2018-11-03 20:40:00,55.62,-67.8,8,,Y
20430898,BARN,5,2018-11-03 20:45:00,55.62,-67.31,7.99,,Y
20430898,BARN,5,2018-11-03 20:50:00,55.58,-67.16,7.99,,Y
20430898,BARN,5,2018-11-03 20:55:00,55.53,-67.05,7.99,,Y
20430898,BARN,5,2018-11-03 21:00:00,55.53,-67.36,7.99,,Y
20430898,BARN,5,2018-11-03 21:05:00,55.53,-67.53,8,,Y
20430898,BARN,5,2018-11-03 21:10:00,55.53,-67.44,8,,Y
20430898,BARN,5,2018-11-03 21:15:00,55.49,-67.03,7.99,,Y
20430898,BARN,5,2018-11-03 21:20:00,55.45,-66.5,7.98,,Y
20430898,BARN,5,2018-11-03 21:25:00,55.45,-66.25,7.97,,Y
20430898,BARN,5,2018-11-03 21:30:00,55.45,-66.44,7.98,,Y
20430898,BARN,5,2018-11-03 21:35:00,55.45,-66.58,7.98,,Y
20430898,BARN,5,2018-11-03 21:40:00,55.45,-66.89,7.99,,Y
20430898,BARN,5,2018-11-03 21:45:00,55.45,-67.77,8,,Y
20430898,BARN,5,2018-11-03 21:50:00,55.45,-68.24,8.01,,Y
20430898,BARN,5,2018-11-03 21:55:00,55.49,-67.92,8,,Y
20430898,BARN,5,2018-11-03 22:00:00,55.49,-67.74,8,,Y
20430898,BARN,5,2018-11-03 22:05:00,55.49,-67.53,8,,Y
20430898,BARN,5,2018-11-03 22:10:00,55.49,-67.44,8,,Y
20430898,BARN,5,2018-11-03 22:15:00,55.53,-68.06,8.01,,Y
20430898,BARN,5,2018-11-03 22:20:00,55.53,-68.55,8.02,,Y
20430898,BARN,5,2018-11-03 22:25:00,55.58,-69.53,8.03,,Y
20430898,BARN,5,2018-11-03 22:30:00,55.71,-69.47,8.03,,Y
20430898,BARN,5,2018-11-03 22:35:00,55.79,-69.25,8.03,,Y
20430898,BARN,5,2018-11-03 22:40:00,55.79,-68.71,8.02,,Y
20430898,BARN,5,2018-11-03 22:45:00,55.84,-68.61,8.02,,Y
20430898,BARN,5,2018-11-03 22:50:00,55.88,-68.46,8.01,,Y
20430898,BARN,5,2018-11-03 22:55:00,55.92,-68.08,8.01,,Y
20430898,BARN,5,2018-11-03 23:00:00,56.01,-68.25,8.01,,Y
20430898,BARN,5,2018-11-03 23:05:00,56.1,-67.96,8,,Y
20430898,BARN,5,2018-11-03 23:10:00,56.23,-67.81,8,,Y
20430898,BARN,5,2018-11-03 23:15:00,56.31,-67.72,8,,Y
20430898,BARN,5,2018-11-03 23:20:00,56.4,-67.64,8,,Y
20430898,BARN,5,2018-11-03 23:25:00,56.4,-67.69,8,,Y
20430898,BARN,5,2018-11-03 23:30:00,56.44,-67.08,7.99,,Y
20430898,BARN,5,2018-11-03 23:35:00,56.57,-66.61,7.98,,Y
20430898,BARN,5,2018-11-03 23:40:00,56.61,-66.17,7.97,,Y
20430898,BARN,5,2018-11-03 23:45:00,56.66,-65.71,7.96,,Y
20430898,BARN,5,2018-11-03 23:50:00,56.7,-65.22,7.95,,Y
20430898,BARN,5,2018-11-03 23:55:00,56.66,-64.85,7.95,,Y
20430898,BARN,5,2018-11-04 0:00:00,56.61,-64.44,7.94,,Y
20430898,BARN,5,2018-11-04 0:05:00,56.57,-64.13,7.93,,Y
20430898,BARN,5,2018-11-04 0:10:00,56.53,-63.77,7.93,,Y
20430898,BARN,5,2018-11-04 0:15:00,56.49,-63.31,7.92,,Y
20430898,BARN,5,2018-11-04 0:20:00,56.4,-62.74,7.91,,Y
20430898,BARN,5,2018-11-04 0:25:00,56.31,-62.19,7.9,,Y
20430898,BARN,5,2018-11-04 0:30:00,56.31,-61.85,7.89,,Y
20430898,BARN,5,2018-11-04 0:35:00,56.18,-61.27,7.88,,Y
20430898,BARN,5,2018-11-04 0:40:00,56.05,-60.61,7.87,,Y
20430898,BARN,5,2018-11-04 0:45:00,56.01,-60.16,7.86,,Y
20430898,BARN,5,2018-11-04 0:50:00,55.84,-59.58,7.85,,Y
20430898,BARN,5,2018-11-04 0:55:00,55.71,-59.13,7.84,,Y
20430898,BARN,5,2018-11-04 1:00:00,55.62,-58.7,7.84,,Y
20430898,BARN,5,2018-11-04 1:05:00,55.53,-58.2,7.83,,Y
20430898,BARN,5,2018-11-04 1:10:00,55.4,-57.75,7.82,,Y
20430898,BARN,5,2018-11-04 1:15:00,55.27,-57.2,7.81,,Y
20430898,BARN,5,2018-11-04 1:20:00,55.14,-56.6,7.8,,Y
20430898,BARN,5,2018-11-04 1:25:00,55.01,-56.02,7.79,,Y
20430898,BARN,5,2018-11-04 1:30:00,54.88,-55.49,7.78,,Y
20430898,BARN,5,2018-11-04 1:35:00,54.75,-54.97,7.77,,Y
20430898,BARN,5,2018-11-04 1:40:00,54.66,-54.42,7.76,,Y
20430898,BARN,5,2018-11-04 1:45:00,54.53,-53.67,7.75,,Y
20430898,BARN,5,2018-11-04 1:50:00,54.45,-52.97,7.73,,Y
20430898,BARN,5,2018-11-04 1:55:00,54.36,-52.39,7.72,,Y
20430898,BARN,5,2018-11-04 1:00:00,54.23,-51.78,7.71,,Y
20430898,BARN,5,2018-11-04 1:05:00,54.14,-51.17,7.7,,Y
20430898,BARN,5,2018-11-04 1:10:00,54.01,-50.5,7.69,,Y
20430898,BARN,5,2018-11-04 1:15:00,53.92,-49.86,7.68,,Y
20430898,BARN,5,2018-11-04 1:20:00,53.79,-49.24,7.67,,Y
20430898,BARN,5,2018-11-04 1:25:00,53.66,-48.67,7.66,,Y
20430898,BARN,5,2018-11-04 1:30:00,53.49,-48.1,7.65,,Y
20430898,BARN,5,2018-11-04 1:35:00,53.36,-47.53,7.64,,Y
