CondLogSN,Site,LogIntMin,DateTimeGMT,uScm,TempC
20371009,BARN,30,2018-11-05 15:00:00,404.2,11.39
20371009,BARN,30,2018-11-05 15:30:00,401.8,11.32
20371009,BARN,30,2018-11-05 16:00:00,399.8,11.27
20371009,BARN,30,2018-11-05 16:30:00,396.4,11.27
20371009,BARN,30,2018-11-05 17:00:00,394,11.3
20371009,BARN,30,2018-11-05 17:30:00,390.6,11.2
20371009,BARN,30,2018-11-05 18:00:00,389.6,11.31
20371009,BARN,30,2018-11-05 18:30:00,389.6,11.29
20371009,BARN,30,2018-11-05 19:00:00,391.1,11.35
20371009,BARN,30,2018-11-05 19:30:00,392.6,11.45
20371009,BARN,30,2018-11-05 20:00:00,395.5,11.51
20371009,BARN,30,2018-11-05 20:30:00,396.9,11.47
20371009,BARN,30,2018-11-05 21:00:00,400.3,11.69
20371009,BARN,30,2018-11-05 21:30:00,403.2,11.83
20371009,BARN,30,2018-11-05 22:00:00,404.2,11.81
20371009,BARN,30,2018-11-05 22:30:00,407.1,11.8
20371009,BARN,30,2018-11-05 23:00:00,407.6,11.81
20371009,BARN,30,2018-11-05 23:30:00,409.5,11.84
20371009,BARN,30,2018-11-06 00:00:00,410.5,11.84
20371009,BARN,30,2018-11-06 00:30:00,411,11.82
20371009,BARN,30,2018-11-06 01:00:00,411,11.8
20371009,BARN,30,2018-11-06 01:30:00,409.5,11.75
20371009,BARN,30,2018-11-06 02:00:00,409.5,11.7
20371009,BARN,30,2018-11-06 02:30:00,408.5,11.63
20371009,BARN,30,2018-11-06 03:00:00,407.1,11.55
20371009,BARN,30,2018-11-06 03:30:00,405.6,11.52
20371009,BARN,30,2018-11-06 04:00:00,402.7,11.52
20371009,BARN,30,2018-11-06 04:30:00,400.3,11.51
20371009,BARN,30,2018-11-06 05:00:00,397.4,11.52
20371009,BARN,30,2018-11-06 05:30:00,395,11.55
20371009,BARN,30,2018-11-06 06:00:00,390.6,11.49
20371009,BARN,30,2018-11-06 06:30:00,391.1,11.54
20371009,BARN,30,2018-11-06 07:00:00,392.1,11.52
20371009,BARN,30,2018-11-06 07:30:00,393.5,11.61
20371009,BARN,30,2018-11-06 08:00:00,395.5,11.66
20371009,BARN,30,2018-11-06 08:30:00,398.4,11.76
20371009,BARN,30,2018-11-06 09:00:00,399.8,11.76
20371009,BARN,30,2018-11-06 09:30:00,402.7,11.87
20371009,BARN,30,2018-11-06 10:00:00,406.1,12.02
20371009,BARN,30,2018-11-06 10:30:00,407.6,12.03
20371009,BARN,30,2018-11-06 11:00:00,409,12.02
20371009,BARN,30,2018-11-06 11:30:00,409.5,12.05
20371009,BARN,30,2018-11-06 12:00:00,411,12.06
20371009,BARN,30,2018-11-06 12:30:00,411.9,12.13
20371009,BARN,30,2018-11-06 13:00:00,413.4,12.19
20371009,BARN,30,2018-11-06 13:30:00,412.4,12.24
20371009,BARN,30,2018-11-06 14:00:00,413.9,12.37
20371009,BARN,30,2018-11-06 14:30:00,413.4,12.45
20371009,BARN,30,2018-11-06 15:00:00,413.9,12.64
20371009,BARN,30,2018-11-06 15:30:00,413.9,12.84
20371009,BARN,30,2018-11-06 16:00:00,413.9,13.01
20371009,BARN,30,2018-11-06 16:30:00,413.4,13.17
20371009,BARN,30,2018-11-06 17:00:00,411.9,13.27
20371009,BARN,30,2018-11-06 17:30:00,410.5,13.38
20371009,BARN,30,2018-11-06 18:00:00,407.6,13.55
20371009,BARN,30,2018-11-06 18:30:00,404.2,13.39
20371009,BARN,30,2018-11-06 19:00:00,404.7,13.59
20371009,BARN,30,2018-11-06 19:30:00,401.8,13.2
20371009,BARN,30,2018-11-06 20:00:00,404.2,13.54
20371009,BARN,30,2018-11-06 20:30:00,403.2,13.14
20371009,BARN,30,2018-11-06 21:00:00,405.6,13.18
20371009,BARN,30,2018-11-06 21:30:00,409,13.4
20371009,BARN,30,2018-11-06 22:00:00,408.5,12.98
20371009,BARN,30,2018-11-06 22:30:00,411.9,13.2
20371009,BARN,30,2018-11-06 23:00:00,413.4,13.09
20371009,BARN,30,2018-11-06 23:30:00,414.9,13.09
20371009,BARN,30,2018-11-07 00:00:00,416.8,13.1
20371009,BARN,30,2018-11-07 00:30:00,417.8,13.05
20371009,BARN,30,2018-11-07 01:00:00,418.3,13.09
20371009,BARN,30,2018-11-07 01:30:00,419.2,13.17
20371009,BARN,30,2018-11-07 02:00:00,419.7,13.2
20371009,BARN,30,2018-11-07 02:30:00,420.7,13.28
20371009,BARN,30,2018-11-07 03:00:00,419.7,13.34
20371009,BARN,30,2018-11-07 03:30:00,419.2,13.41
20371009,BARN,30,2018-11-07 04:00:00,417.8,13.46
20371009,BARN,30,2018-11-07 04:30:00,415.3,13.47
20371009,BARN,30,2018-11-07 05:00:00,412.4,13.43
20371009,BARN,30,2018-11-07 05:30:00,409.5,13.35
20371009,BARN,30,2018-11-07 06:00:00,404.7,13.19
20371009,BARN,30,2018-11-07 06:30:00,401.3,13.26
20371009,BARN,30,2018-11-07 07:00:00,397.4,13.1
20371009,BARN,30,2018-11-07 07:30:00,398.9,13.2
20371009,BARN,30,2018-11-07 08:00:00,398.4,13.1
20371009,BARN,30,2018-11-07 08:30:00,398.9,13.11
20371009,BARN,30,2018-11-07 09:00:00,401.8,13.13
20371009,BARN,30,2018-11-07 09:30:00,404.2,12.95
20371009,BARN,30,2018-11-07 10:00:00,407.1,13.13
20371009,BARN,30,2018-11-07 10:30:00,409,13.14
20371009,BARN,30,2018-11-07 11:00:00,411.9,13.12
20371009,BARN,30,2018-11-07 11:30:00,413.4,13.11
20371009,BARN,30,2018-11-07 12:00:00,415.3,13.12
20371009,BARN,30,2018-11-07 12:30:00,416.3,13.13
20371009,BARN,30,2018-11-07 13:00:00,418.3,13.2
20371009,BARN,30,2018-11-07 13:30:00,419.2,13.32
20371009,BARN,30,2018-11-07 14:00:00,420.7,13.48
20371009,BARN,30,2018-11-07 14:30:00,422.1,13.59
20371009,BARN,30,2018-11-07 15:00:00,422.1,13.71
20371009,BARN,30,2018-11-07 15:30:00,423.6,13.95
20371009,BARN,30,2018-11-07 16:00:00,422.6,14.13
20371009,BARN,30,2018-11-07 16:30:00,422.6,14.25
20371009,BARN,30,2018-11-07 17:00:00,420.7,14.2
20371009,BARN,30,2018-11-07 17:30:00,417.8,14.02
20371009,BARN,30,2018-11-07 18:00:00,413.4,13.71
20371009,BARN,30,2018-11-07 18:30:00,407.6,13.38
20371009,BARN,30,2018-11-07 19:00:00,403.2,13.35
20371009,BARN,30,2018-11-07 19:30:00,402.7,13.41
20371009,BARN,30,2018-11-07 20:00:00,400.3,13.19
20371009,BARN,30,2018-11-07 20:30:00,401.3,13.46
20371009,BARN,30,2018-11-07 21:00:00,398.9,13.25
20371009,BARN,30,2018-11-07 21:30:00,402.7,13.52
20371009,BARN,30,2018-11-07 22:00:00,404.2,13.26
20371009,BARN,30,2018-11-07 22:30:00,404.7,13.09
20371009,BARN,30,2018-11-07 23:00:00,408.5,13.28
20371009,BARN,30,2018-11-07 23:30:00,410.5,13.1
20371009,BARN,30,2018-11-08 00:00:00,412.4,13.11
20371009,BARN,30,2018-11-08 00:30:00,413.9,13.11
20371009,BARN,30,2018-11-08 01:00:00,415.3,13.12
20371009,BARN,30,2018-11-08 01:30:00,416.8,13.12
20371009,BARN,30,2018-11-08 02:00:00,416.8,13.1
20371009,BARN,30,2018-11-08 02:30:00,417.8,13.07
20371009,BARN,30,2018-11-08 03:00:00,417.8,13.03
20371009,BARN,30,2018-11-08 03:30:00,416.8,12.97
20371009,BARN,30,2018-11-08 04:00:00,414.9,12.87
20371009,BARN,30,2018-11-08 04:30:00,411.5,12.66
20371009,BARN,30,2018-11-08 05:00:00,408.5,12.46
20371009,BARN,30,2018-11-08 05:30:00,404.7,12.25
20371009,BARN,30,2018-11-08 06:00:00,400.3,11.96
20371009,BARN,30,2018-11-08 06:30:00,395,11.54
20371009,BARN,30,2018-11-08 07:00:00,386.7,11.11
20371009,BARN,30,2018-11-08 07:30:00,385.8,11.2
20371009,BARN,30,2018-11-08 08:00:00,384.8,11.16
20371009,BARN,30,2018-11-08 08:30:00,389.2,11.84
20371009,BARN,30,2018-11-08 09:00:00,387.7,11.53
20371009,BARN,30,2018-11-08 09:30:00,392.1,11.98
20371009,BARN,30,2018-11-08 10:00:00,393.5,11.88
20371009,BARN,30,2018-11-08 10:30:00,395,11.61
20371009,BARN,30,2018-11-08 11:00:00,401.8,12.39
20371009,BARN,30,2018-11-08 11:30:00,404.7,12.48
20371009,BARN,30,2018-11-08 12:00:00,407.6,12.55
20371009,BARN,30,2018-11-08 12:30:00,409,12.56
20371009,BARN,30,2018-11-08 13:00:00,410.5,12.58
20371009,BARN,30,2018-11-08 13:30:00,411.9,12.62
20371009,BARN,30,2018-11-08 14:00:00,413.4,12.63
20371009,BARN,30,2018-11-08 14:30:00,413.4,12.62
20371009,BARN,30,2018-11-08 15:00:00,413.4,12.64
20371009,BARN,30,2018-11-08 15:30:00,413.4,12.63
20371009,BARN,30,2018-11-08 16:00:00,412.4,12.63
20371009,BARN,30,2018-11-08 16:30:00,411.9,12.66
20371009,BARN,30,2018-11-08 17:00:00,410.5,12.63
20371009,BARN,30,2018-11-08 17:30:00,408.5,12.58
20371009,BARN,30,2018-11-08 18:00:00,405.6,12.41
20371009,BARN,30,2018-11-08 18:30:00,402.7,12.16
20371009,BARN,30,2018-11-08 19:00:00,397.4,11.87
20371009,BARN,30,2018-11-08 19:30:00,392.1,11.6
20371009,BARN,30,2018-11-08 20:00:00,391.1,11.8
20371009,BARN,30,2018-11-08 20:30:00,389.6,11.56
20371009,BARN,30,2018-11-08 21:00:00,390.6,11.68
20371009,BARN,30,2018-11-08 21:30:00,390.6,11.74
20371009,BARN,30,2018-11-08 22:00:00,391.1,11.73
20371009,BARN,30,2018-11-08 22:30:00,394,11.94
20371009,BARN,30,2018-11-08 23:00:00,394,11.7
20371009,BARN,30,2018-11-08 23:30:00,395.5,11.63
20371009,BARN,30,2018-11-09 00:00:00,399.8,12.03
20371009,BARN,30,2018-11-09 00:30:00,403.2,12.17
20371009,BARN,30,2018-11-09 01:00:00,406.1,12.32
20371009,BARN,30,2018-11-09 01:30:00,408.5,12.35
20371009,BARN,30,2018-11-09 02:00:00,410,12.35
20371009,BARN,30,2018-11-09 02:30:00,410,12.2
20371009,BARN,30,2018-11-09 03:00:00,408.5,12.01
20371009,BARN,30,2018-11-09 03:30:00,406.1,11.68
20371009,BARN,30,2018-11-09 04:00:00,404.2,11.45
20371009,BARN,30,2018-11-09 04:30:00,401.3,11.16
20371009,BARN,30,2018-11-09 05:00:00,397.4,10.83
20371009,BARN,30,2018-11-09 05:30:00,393.5,10.39
20371009,BARN,30,2018-11-09 06:00:00,389.6,10.04
20371009,BARN,30,2018-11-09 06:30:00,385.8,9.69
20371009,BARN,30,2018-11-09 07:00:00,381.4,9.36
20371009,BARN,30,2018-11-09 07:30:00,376.1,9.09
20371009,BARN,30,2018-11-09 08:00:00,376.1,9.4
20371009,BARN,30,2018-11-09 08:30:00,374.2,9.34
20371009,BARN,30,2018-11-09 09:00:00,378.5,10.08
20371009,BARN,30,2018-11-09 09:30:00,379,10.1
20371009,BARN,30,2018-11-09 10:00:00,383.4,10.54
20371009,BARN,30,2018-11-09 10:30:00,386.3,10.74
20371009,BARN,30,2018-11-09 11:00:00,387.7,10.6
20371009,BARN,30,2018-11-09 11:30:00,394,11.2
20371009,BARN,30,2018-11-09 12:00:00,396.9,11.26
20371009,BARN,30,2018-11-09 12:30:00,399.8,11.51
20371009,BARN,30,2018-11-09 13:00:00,402.7,11.56
20371009,BARN,30,2018-11-09 13:30:00,404.2,11.62
20371009,BARN,30,2018-11-09 14:00:00,404.7,11.7
20371009,BARN,30,2018-11-09 14:30:00,405.6,11.63
20371009,BARN,30,2018-11-09 15:00:00,405.6,11.56
20371009,BARN,30,2018-11-09 15:30:00,404.7,11.49
20371009,BARN,30,2018-11-09 16:00:00,404.2,11.41
20371009,BARN,30,2018-11-09 16:30:00,403.2,11.37
20371009,BARN,30,2018-11-09 17:00:00,402.7,11.31
20371009,BARN,30,2018-11-09 17:30:00,401.3,11.24
20371009,BARN,30,2018-11-09 18:00:00,399.8,11.17
20371009,BARN,30,2018-11-09 18:30:00,397.9,11.08
20371009,BARN,30,2018-11-09 19:00:00,395.5,10.97
20371009,BARN,30,2018-11-09 19:30:00,392.6,10.87
20371009,BARN,30,2018-11-09 20:00:00,389.2,10.79
20371009,BARN,30,2018-11-09 20:30:00,386.7,10.77
20371009,BARN,30,2018-11-09 21:00:00,385.8,10.74
20371009,BARN,30,2018-11-09 21:30:00,384.8,10.77
20371009,BARN,30,2018-11-09 22:00:00,384.8,10.75
20371009,BARN,30,2018-11-09 22:30:00,385.8,10.84
20371009,BARN,30,2018-11-09 23:00:00,386.7,10.95
20371009,BARN,30,2018-11-09 23:30:00,388.2,10.97
20371009,BARN,30,2018-11-10 00:00:00,390.6,10.94
20371009,BARN,30,2018-11-10 00:30:00,393.5,11.15
20371009,BARN,30,2018-11-10 01:00:00,395,11.13
20371009,BARN,30,2018-11-10 01:30:00,397.4,11.31
20371009,BARN,30,2018-11-10 02:00:00,398.9,11.38
20371009,BARN,30,2018-11-10 02:30:00,399.8,11.33
20371009,BARN,30,2018-11-10 03:00:00,400.3,11.27
20371009,BARN,30,2018-11-10 03:30:00,400.3,11.25
20371009,BARN,30,2018-11-10 04:00:00,399.8,11.19
20371009,BARN,30,2018-11-10 04:30:00,399.3,11.2
20371009,BARN,30,2018-11-10 05:00:00,398.4,11.2
20371009,BARN,30,2018-11-10 05:30:00,396.9,11.1
20371009,BARN,30,2018-11-10 06:00:00,395,11.04
20371009,BARN,30,2018-11-10 06:30:00,391.1,10.99
20371009,BARN,30,2018-11-10 07:00:00,389.2,11.02
20371009,BARN,30,2018-11-10 07:30:00,385.8,10.96
20371009,BARN,30,2018-11-10 08:00:00,381.9,10.91
20371009,BARN,30,2018-11-10 08:30:00,375.6,10.88
20371009,BARN,30,2018-11-10 09:00:00,374.2,10.91
20371009,BARN,30,2018-11-10 09:30:00,372.2,10.99
20371009,BARN,30,2018-11-10 10:00:00,373.7,11.04
20371009,BARN,30,2018-11-10 10:30:00,375.1,11.1
20371009,BARN,30,2018-11-10 11:00:00,377.5,11.16
20371009,BARN,30,2018-11-10 11:30:00,381.9,11.2
20371009,BARN,30,2018-11-10 12:00:00,384.3,11.27
20371009,BARN,30,2018-11-10 12:30:00,386.3,11.37
20371009,BARN,30,2018-11-10 13:00:00,389.6,11.56
20371009,BARN,30,2018-11-10 13:30:00,393.5,11.68
20371009,BARN,30,2018-11-10 14:00:00,395.5,11.78
20371009,BARN,30,2018-11-10 14:30:00,398.4,11.85
20371009,BARN,30,2018-11-10 15:00:00,399.8,11.8
20371009,BARN,30,2018-11-10 15:30:00,398.9,11.62
20371009,BARN,30,2018-11-10 16:00:00,397.9,11.55
20371009,BARN,30,2018-11-10 16:30:00,395,11.42
20371009,BARN,30,2018-11-10 17:00:00,395,11.34
20371009,BARN,30,2018-11-10 17:30:00,393.5,11.2
20371009,BARN,30,2018-11-10 18:00:00,391.1,11.04
20371009,BARN,30,2018-11-10 18:30:00,387.7,10.82
20371009,BARN,30,2018-11-10 19:00:00,383.4,10.48
20371009,BARN,30,2018-11-10 19:30:00,377.5,10.12
20371009,BARN,30,2018-11-10 20:00:00,372.2,9.69
20371009,BARN,30,2018-11-10 20:30:00,365,9.12
20371009,BARN,30,2018-11-10 21:00:00,356.8,8.52
20371009,BARN,30,2018-11-10 21:30:00,349.5,8.07
20371009,BARN,30,2018-11-10 22:00:00,350,8.8
20371009,BARN,30,2018-11-10 22:30:00,349.1,8.75
20371009,BARN,30,2018-11-10 23:00:00,351,9.15
20371009,BARN,30,2018-11-10 23:30:00,351,9.02
20371009,BARN,30,2018-11-11 00:00:00,355.8,9.38
20371009,BARN,30,2018-11-11 00:30:00,359.2,9.4
20371009,BARN,30,2018-11-11 01:00:00,357.7,8.76
20371009,BARN,30,2018-11-11 01:30:00,364.5,9.45
20371009,BARN,30,2018-11-11 02:00:00,373.7,10.38
20371009,BARN,30,2018-11-11 02:30:00,378.5,10.62
20371009,BARN,30,2018-11-11 03:00:00,383.4,10.73
20371009,BARN,30,2018-11-11 03:30:00,386.3,10.82
20371009,BARN,30,2018-11-11 04:00:00,386.3,10.59
20371009,BARN,30,2018-11-11 04:30:00,384.3,10.03
20371009,BARN,30,2018-11-11 05:00:00,381.4,9.5
20371009,BARN,30,2018-11-11 05:30:00,377.5,9.07
20371009,BARN,30,2018-11-11 06:00:00,373.7,8.62
20371009,BARN,30,2018-11-11 06:30:00,369.3,8.03
20371009,BARN,30,2018-11-11 07:00:00,363.5,7.57
20371009,BARN,30,2018-11-11 07:30:00,357.7,6.97
20371009,BARN,30,2018-11-11 08:00:00,352.9,6.49
20371009,BARN,30,2018-11-11 08:30:00,348.1,6.16
20371009,BARN,30,2018-11-11 09:00:00,343.8,6.01
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
20371006,BARN,30,2019-07-01 16:00:00,51684.8,23.91
20371006,BARN,30,2019-07-01 16:30:00,42456.1,22.45
20371006,BARN,30,2019-07-01 17:00:00,42035.2,22.26
20371006,BARN,30,2019-07-01 17:30:00,42299.8,22.8
20371006,BARN,30,2019-07-01 18:00:00,41867.7,22.84
20371006,BARN,30,2019-07-01 18:30:00,41234.5,23.16
20371006,BARN,30,2019-07-01 19:30:00,38533,23.58
20371006,BARN,30,2019-07-01 20:00:00,38434.1,24.23
20371006,BARN,30,2019-07-01 20:30:00,37941.8,24.74
20371006,BARN,30,2019-07-01 21:00:00,38178.9,25.35
20371006,BARN,30,2019-07-01 21:30:00,37756.9,25.29
20371006,BARN,30,2019-07-01 22:00:00,37546.8,24.97
20371006,BARN,30,2019-07-01 22:30:00,38390.7,24.83
20371006,BARN,30,2019-07-01 23:00:00,38182.8,24.39
20371006,BARN,30,2019-07-01 23:30:00,38580.6,23.87
20371006,BARN,30,2019-07-02 00:00:00,38636.3,23.2
20371006,BARN,30,2019-07-02 00:30:00,38892.4,22.89
20371006,BARN,30,2019-07-02 01:00:00,39033.6,22.57
20371006,BARN,30,2019-07-02 01:30:00,39074.1,21.99
20371006,BARN,30,2019-07-02 02:00:00,39310.3,21.28
20371006,BARN,30,2019-07-02 02:30:00,39175.6,20.96
20371006,BARN,30,2019-07-02 03:00:00,39098.4,20.78
20371006,BARN,30,2019-07-02 03:30:00,39090.3,20.71
20371006,BARN,30,2019-07-02 04:00:00,39114.7,20.73
20371006,BARN,30,2019-07-02 04:30:00,38936.7,20.39
20371006,BARN,30,2019-07-02 05:00:00,39005.3,20.8
20371006,BARN,30,2019-07-02 05:30:00,38924.6,20.91
20371006,BARN,30,2019-07-02 06:00:00,38820.1,21.35
20371006,BARN,30,2019-07-02 06:30:00,38676.1,21.65
20371006,BARN,30,2019-07-02 07:00:00,38469.7,21.81
20371006,BARN,30,2019-07-02 07:30:00,38202.3,21.93
20371006,BARN,30,2019-07-02 08:00:00,37833.8,22.02
20371006,BARN,30,2019-07-02 08:30:00,37470.9,21.91
20371006,BARN,30,2019-07-02 09:00:00,37042.8,21.79
20371006,BARN,30,2019-07-02 09:30:00,36418.9,21.61
20371006,BARN,30,2019-07-02 10:00:00,35854.4,21.49
20371006,BARN,30,2019-07-02 10:30:00,35232.1,21.22
20371006,BARN,30,2019-07-02 11:00:00,35657.8,21.41
20371006,BARN,30,2019-07-02 11:30:00,36655.4,21.89
20371006,BARN,30,2019-07-02 12:00:00,36397.2,22.03
20371006,BARN,30,2019-07-02 12:30:00,37259.6,21.78
20371006,BARN,30,2019-07-02 13:00:00,37554.4,21.9
20371006,BARN,30,2019-07-02 13:30:00,38077.5,21.53
20371006,BARN,30,2019-07-02 14:00:00,38190.6,21.48
20371006,BARN,30,2019-07-02 14:30:00,38521.1,21.58
20371006,BARN,30,2019-07-02 15:00:00,38592.6,20.44
20371006,BARN,30,2019-07-02 15:30:00,38430.2,19.83
20371006,BARN,30,2019-07-02 16:00:00,38367.1,19.74
20371006,BARN,30,2019-07-02 16:30:00,38335.6,19.77
20371006,BARN,30,2019-07-02 17:00:00,38339.6,19.72
20371006,BARN,30,2019-07-02 17:30:00,38382.9,19.83
20371006,BARN,30,2019-07-02 18:00:00,38540.9,20.5
20371006,BARN,30,2019-07-02 18:30:00,38533,20.89
20371006,BARN,30,2019-07-02 19:00:00,38386.8,21.75
20371006,BARN,30,2019-07-02 19:30:00,38288.5,22.07
20371006,BARN,30,2019-07-02 20:00:00,38182.8,22.42
20371006,BARN,30,2019-07-02 20:30:00,37976.6,22.88
20371006,BARN,30,2019-07-02 21:00:00,37918.6,23.45
20371006,BARN,30,2019-07-02 21:30:00,37714.7,23.81
20371006,BARN,30,2019-07-02 22:00:00,37270.8,24.01
20371006,BARN,30,2019-07-02 22:30:00,37147.2,23.97
20371006,BARN,30,2019-07-02 23:00:00,37300.9,23.8
20371006,BARN,30,2019-07-02 23:30:00,38132,23.58
20371006,BARN,30,2019-07-03 00:00:00,38147.6,23.15
20371006,BARN,30,2019-07-03 00:30:00,38257.1,22.75
20371006,BARN,30,2019-07-03 01:00:00,38457.8,22.37
20371006,BARN,30,2019-07-03 01:30:00,38816.1,21.95
20371006,BARN,30,2019-07-03 02:00:00,38732,21.78
20371006,BARN,30,2019-07-03 02:30:00,38764,20.93
20371006,BARN,30,2019-07-03 03:00:00,38564.8,20.34
20371006,BARN,30,2019-07-03 03:30:00,38501.3,20.11
20371006,BARN,30,2019-07-03 04:00:00,38513.2,20.16
20371006,BARN,30,2019-07-03 04:30:00,38461.8,20.02
20371006,BARN,30,2019-07-03 05:00:00,38556.8,20.19
20371006,BARN,30,2019-07-03 05:30:00,38339.6,19.95
20371006,BARN,30,2019-07-03 06:00:00,38449.9,20.36
20371006,BARN,30,2019-07-03 06:30:00,38430.2,20.42
20371006,BARN,30,2019-07-03 07:00:00,38386.8,20.9
20371006,BARN,30,2019-07-03 07:30:00,38312,21.04
20371006,BARN,30,2019-07-03 08:00:00,38171.1,21.29
20371006,BARN,30,2019-07-03 08:30:00,37883.9,21.4
20371006,BARN,30,2019-07-03 09:00:00,37535.4,21.45
20371006,BARN,30,2019-07-03 09:30:00,37300.9,21.29
20371006,BARN,30,2019-07-03 10:00:00,36816.9,21.15
20371006,BARN,30,2019-07-03 10:30:00,36281.8,21.07
20371006,BARN,30,2019-07-03 11:00:00,35379.9,20.99
20371006,BARN,30,2019-07-03 11:30:00,35577.5,21.15
20371006,BARN,30,2019-07-03 12:00:00,36332.3,21.5
20371006,BARN,30,2019-07-03 12:30:00,36651.8,22.09
20371006,BARN,30,2019-07-03 13:00:00,36721.4,22.04
20371006,BARN,30,2019-07-03 13:30:00,37357.4,22.21
20371006,BARN,30,2019-07-03 14:00:00,37949.5,22.03
20371006,BARN,30,2019-07-03 14:30:00,38438.1,21.98
20371006,BARN,30,2019-07-03 15:00:00,38608.5,21.98
20371006,BARN,30,2019-07-03 15:30:00,38540.9,20.77
20371006,BARN,30,2019-07-03 16:00:00,38418.3,20.07
20371006,BARN,30,2019-07-03 16:30:00,38355.3,19.95
20371006,BARN,30,2019-07-03 17:00:00,38382.9,19.98
20371006,BARN,30,2019-07-03 17:30:00,38375,20.01
20371006,BARN,30,2019-07-03 18:00:00,38485.5,20.23
20371006,BARN,30,2019-07-03 18:30:00,38700.1,21.11
20371006,BARN,30,2019-07-03 19:00:00,38728,20.78
20371006,BARN,30,2019-07-03 19:30:00,39130.9,22.69
20371006,BARN,30,2019-07-03 20:00:00,39371.7,23.66
20371006,BARN,30,2019-07-03 20:30:00,39503.3,24.31
20371006,BARN,30,2019-07-03 21:00:00,39639.8,24.94
20371006,BARN,30,2019-07-03 21:30:00,39594.2,25.7
20371006,BARN,30,2019-07-03 22:00:00,39606.6,26.35
20371006,BARN,30,2019-07-03 22:30:00,39187.9,26.52
20371006,BARN,30,2019-07-03 23:00:00,38716.1,26.37
20371006,BARN,30,2019-07-03 23:30:00,38453.9,26.14
20371006,BARN,30,2019-07-04 00:00:00,38864.3,25.6
20371006,BARN,30,2019-07-04 00:30:00,38700.1,25.22
20371006,BARN,30,2019-07-04 01:00:00,39326.7,24.93
20371006,BARN,30,2019-07-04 01:30:00,39151.2,24.03
20371006,BARN,30,2019-07-04 02:00:00,39236.8,23.59
20371006,BARN,30,2019-07-04 02:30:00,39200.1,23.26
20371006,BARN,30,2019-07-04 03:00:00,39167.5,22.34
20371006,BARN,30,2019-07-04 03:30:00,38616.4,20.78
20371006,BARN,30,2019-07-04 04:00:00,38656.2,20.79
20371006,BARN,30,2019-07-04 04:30:00,38636.3,20.68
20371006,BARN,30,2019-07-04 05:00:00,38680.1,20.76
20371006,BARN,30,2019-07-04 05:30:00,38692.1,20.79
20371006,BARN,30,2019-07-04 06:00:00,38386.8,20.19
20371006,BARN,30,2019-07-04 06:30:00,38560.8,20.79
20371006,BARN,30,2019-07-04 07:00:00,38564.8,20.79
20371006,BARN,30,2019-07-04 07:30:00,38640.3,21.15
20371006,BARN,30,2019-07-04 08:00:00,38712.1,21.83
20371006,BARN,30,2019-07-04 08:30:00,38664.2,22
20371006,BARN,30,2019-07-04 09:00:00,38517.2,22.3
20371006,BARN,30,2019-07-04 09:30:00,38323.8,22.49
20371006,BARN,30,2019-07-04 10:00:00,37999.9,22.38
20371006,BARN,30,2019-07-04 10:30:00,37787.6,22.4
20371006,BARN,30,2019-07-04 11:00:00,37293.4,22.37
20371006,BARN,30,2019-07-04 11:30:00,36828,22.45
20371006,BARN,30,2019-07-04 12:00:00,35710.3,22.57
20371006,BARN,30,2019-07-04 12:30:00,37016.7,23.15
20371006,BARN,30,2019-07-04 13:00:00,36957.3,23.36
20371006,BARN,30,2019-07-04 13:30:00,37603.9,23.89
20371006,BARN,30,2019-07-04 14:00:00,37799.1,23.67
20371006,BARN,30,2019-07-04 14:30:00,38300.3,23.83
20371006,BARN,30,2019-07-04 15:00:00,38780,23.54
20371006,BARN,30,2019-07-04 15:30:00,39167.5,23.66
20371006,BARN,30,2019-07-04 16:00:00,39053.9,23.04
20371006,BARN,30,2019-07-04 16:30:00,38540.9,20.7
20371006,BARN,30,2019-07-04 17:00:00,38359.2,20.28
20371006,BARN,30,2019-07-04 17:30:00,38323.8,20.27
20371006,BARN,30,2019-07-04 18:00:00,38375,20.32
