pH_batch,date.x,Tank,ParentTrt,mV_1,mV_2,mV_3,mV_mean,salinity_1.x,salinity_2.x,salinity_3.x,sal_mean,pH_meas,NBScorr,pHNBS,TotalCorr,pHTotal,salinity_batch,salinity,temperature,Exposure_vals,Block,bottle_sample,bottle_ID_AUTO,rundate_DDMMMYYYY,Ries_ID_AUTO,Actual_Ries_ID,Recalculated,Flag,UseForCalcite,mV,VindtaTemp,DIC_raw,DIC_corr,DIC_fromAlk,Alk_raw,Alk_corr,pCO2_ATDIC,HCO3_ATDIC,CO3_ATDIC,CO2_ATDIC,SatCalcite_ATDIC,SatArag_ATDIC,salinity_1.y,salinity_2.y,salinity_3.y,salinity_avg,crm,crm_salinity,salinity_corr,ph7_1,ph7_2,ph7_3,pH7_avg,ph10_1,ph10_2,ph10_3,pH10_avg,slope,intercept
9,20180617,10,400,-65,-66,-66,-65.66666667,19.6,19.6,19.6,19.6,7.528735632,0.1348628,7.663598432,-0.129054855,7.534543577,9,19.54533333,19.5,EXPOSURE,B1,TRUE,L18_A_20180617_10,19-Jul-18,L18_A_20180617_10_19Jul2018,L18_A_20180617_10_06Jul2019,L18_Recalc_06Jul19,FALSE,FALSE,175.55,24.433001,1386.19,1391.431901,1371.659606,1348.94,1352.594186,1780.51,1311.75,16.26,63.41,0.43,0.26,33.3,33.4,33.4,33.36666667,162,33.312,-0.054666667,-35,-35,-35,-35,-209,-209,-209,-209,-0.017241379,6.396551724
10,20180622,10,400,-72,-71,-71,-71.33333333,19.4,19.4,19.4,19.4,7.653179191,0.1353228,7.788501991,-0.129054855,7.659447136,10,19.612,19.7,EXPOSURE,B1,TRUE,L18_A_20180622_10,25-Jun-18,L18_A_20180622_10_25Jun2018,NA,TRUE,FALSE,TRUE,142.45,25.07,1333.07,1337.594503,1341.115419,1400.69,1413.328932,441.57,1260.72,61.24,15.63,1.63,0.99,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,19,2600,-34,-34,-34,-34,19.4,19.4,19.4,19.4,7.005780347,0.1353228,7.141103147,-0.129054855,7.012048292,10,19.612,19.3,EXPOSURE,B1,TRUE,L18_A_20180622_19,28-Jun-18,L18_A_20180622_19_28Jun2018,NA,TRUE,FALSE,TRUE,182.85,24.632,1600.63,1624.272858,1607.201315,1531.11,1539.01273,2908.57,1507.08,13.04,104.15,0.35,0.21,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,14,2600,-35,-36,-36,-35.66666667,19.7,19.6,19.6,19.63333333,7.034682081,0.1367028,7.171384881,-0.129054855,7.042330026,10,19.812,19,TEST,NA,TRUE,L18_A_20180622_14,NA,L18_A_20180622_14_NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,4,400,-71,-71,-71,-71,19.4,19.4,19.4,19.4,7.647398844,0.1353228,7.782721644,-0.129054855,7.653666789,10,19.612,19.9,EXPOSURE,B1,TRUE,L18_A_20180622_4,25-Jun-18,L18_A_20180622_4_25Jun2018,NA,TRUE,FALSE,TRUE,142.9,25.025999,1455.54,1460.480172,1461.844533,1523.83,1538.203262,496.38,1377.37,65.63,17.47,1.74,1.07,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,27,Acclimation,-64,-64,-64,-64,19.5,19.6,19.5,19.53333333,7.526011561,0.1360128,7.662024361,-0.129054855,7.532969506,10,19.712,20.3,ACCLIMATION,NA,TRUE,L18_A_20180622_27,29-Jun-18,L18_A_20180622_27_29Jun2018,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,16,400,-72,-72,-72,-72,19.5,19.5,19.5,19.5,7.664739884,0.1360128,7.800752684,-0.129054855,7.671697829,10,19.712,19.7,EXPOSURE,B1,TRUE,L18_A_20180622_16,28-Jun-18,L18_A_20180622_16_28Jun2018,NA,TRUE,FALSE,TRUE,143.75,24.943001,1360.33,1380.423394,1367.990556,1434.71,1441.507664,539.48,1307.3,54.03,19.09,1.43,0.88,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,8,2600,-44,-44,-44,-44,19.6,19.6,19.6,19.6,7.179190751,0.1367028,7.315893551,-0.129054855,7.186838696,10,19.812,19.3,TEST,NA,TRUE,L18_A_20180622_8,NA,L18_A_20180622_8_NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,29,Acclimation,-60,-61,-60,-60.33333333,19.7,19.6,19.6,19.63333333,7.462427746,0.1367028,7.599130546,-0.129054855,7.470075691,10,19.812,19.5,ACCLIMATION,NA,TRUE,L18_A_20180622_29,29-Jun-18,L18_A_20180622_29_29Jun2018,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,5,400,-73,-72,-72,-72.33333333,19.5,19.5,19.4,19.46666667,7.670520231,0.1353228,7.805843031,-0.129054855,7.676788176,10,19.612,19.6,TEST,NA,TRUE,L18_A_20180622_5,NA,L18_A_20180622_5_NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,25,Acclimation,-64,-64,-64,-64,19.6,19.5,19.6,19.56666667,7.526011561,0.1367028,7.662714361,-0.129054855,7.533659506,10,19.812,20,ACCLIMATION,NA,TRUE,L18_A_20180622_25,28-Jun-18,L18_A_20180622_25_28Jun2018,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,30,Acclimation,-59,-59,-59,-59,19.5,19.5,19.6,19.53333333,7.439306358,0.1367028,7.576009158,-0.129054855,7.446954303,10,19.812,19.5,ACCLIMATION,NA,TRUE,L18_A_20180622_30,29-Jun-18,L18_A_20180622_30_29Jun2018,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,18,400,-73,-72,-72,-72.33333333,19.5,19.5,19.5,19.5,7.670520231,0.1360128,7.806533031,-0.129054855,7.677478176,10,19.712,19.9,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,28,Acclimation,-58,-57,-57,-57.33333333,19.6,19.5,19.5,19.53333333,7.410404624,0.1360128,7.546417424,-0.129054855,7.417362569,10,19.712,19.8,ACCLIMATION,NA,TRUE,L18_A_20180622_28,29-Jun-18,L18_A_20180622_28_29Jun2018,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,17,400,-73,-72,-73,-72.66666667,19.6,19.7,19.6,19.63333333,7.676300578,0.1367028,7.813003378,-0.129054855,7.683948523,10,19.812,19.8,TEST,NA,TRUE,L18_A_20180622_17,NA,L18_A_20180622_17_NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,2,2600,-37,-37,-37,-37,19.6,19.5,19.6,19.56666667,7.057803468,0.1367028,7.194506268,-0.129054855,7.065451413,10,19.812,19.8,TEST,NA,TRUE,L18_A_20180622_2,NA,L18_A_20180622_2_NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,23,400,-73,-73,-73,-73,19.7,19.6,19.7,19.66666667,7.682080925,0.1373928,7.819473725,-0.129054855,7.69041887,10,19.912,19.8,TEST,NA,TRUE,L18_A_20180622_23,NA,L18_A_20180622_23_NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,6,400,-74,-74,-74,-74,19.4,19.4,19.4,19.4,7.699421965,0.1353228,7.834744765,-0.129054855,7.70568991,10,19.612,19.9,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,15,2600,-36,-36,-36,-36,19.5,19.5,19.5,19.5,7.040462428,0.1360128,7.176475228,-0.129054855,7.047420373,10,19.712,19.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,11,400,-72,-72,-72,-72,19.5,19.5,19.6,19.53333333,7.664739884,0.1367028,7.801442684,-0.129054855,7.672387829,10,19.812,19.7,TEST,NA,TRUE,L18_A_20180622_11,NA,L18_A_20180622_11_NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,9,2600,-43,-43,-43,-43,19.5,19.5,19.5,19.5,7.161849711,0.1360128,7.297862511,-0.129054855,7.168807656,10,19.712,19.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,12,400,-71,-71,-71,-71,19.4,19.4,19.5,19.43333333,7.647398844,0.1360128,7.783411644,-0.129054855,7.654356789,10,19.712,19.6,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,1,2600,-36,-35,-34,-35,19.5,19.5,19.5,19.5,7.023121387,0.1360128,7.159134187,-0.129054855,7.030079332,10,19.712,19.4,EXPOSURE,B1,TRUE,L18_A_20180622_1,28-Jun-18,L18_A_20180622_1_28Jun2018,NA,TRUE,TRUE,FALSE,172.95,24.927999,1978.16,2007.379343,1992.031983,1943.1,1952.060466,2476.64,1894.62,24.38,88.38,0.65,0.39,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,26,Acclimation,-64,-65,-64,-64.33333333,19.6,19.6,19.6,19.6,7.531791908,0.1367028,7.668494708,-0.129054855,7.539439853,10,19.812,19.7,ACCLIMATION,NA,TRUE,L18_A_20180622_26,28-Jun-18,L18_A_20180622_26_28Jun2018,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,3,2600,-37,-36,-36,-36.33333333,19.5,19.5,19.5,19.5,7.046242775,0.1360128,7.182255575,-0.129054855,7.05320072,10,19.712,19.8,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,13,2600,-34,-33,-35,-34,19.5,19.5,19.5,19.5,7.005780347,0.1360128,7.141793147,-0.129054855,7.012738292,10,19.712,19,EXPOSURE,B1,TRUE,L18_A_20180622_13,28-Jun-18,L18_A_20180622_13_28Jun2018,NA,TRUE,FALSE,TRUE,181.55,24.287001,1733.83,1759.440352,1737.140148,1665.88,1674.23382,2949.29,1637.96,15.02,106.46,0.4,0.24,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,7,2600,-40,-40,-40,-40,19.5,19.5,19.5,19.5,7.10982659,0.1360128,7.24583939,-0.129054855,7.116784535,10,19.712,19.2,EXPOSURE,B1,TRUE,L18_A_20180622_7,28-Jun-18,L18_A_20180622_7_28Jun2018,NA,TRUE,FALSE,TRUE,178.55,23.830999,1688.52,1713.461079,1694.696172,1636.22,1644.625636,2577.58,1604.31,16.64,92.51,0.44,0.27,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,21,2600,-34,-34,-34,-34,19.4,19.4,19.4,19.4,7.005780347,0.1353228,7.141103147,-0.129054855,7.012048292,10,19.612,20.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,24,400,-72,-72,-72,-72,19.5,19.5,19.5,19.5,7.664739884,0.1360128,7.800752684,-0.129054855,7.671697829,10,19.712,19.2,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,20,2600,-35,-35,-36,-35.33333333,19.5,19.5,19.5,19.5,7.028901734,0.1360128,7.164914534,-0.129054855,7.035859679,10,19.712,19.3,TEST,NA,TRUE,L18_A_20180622_20,NA,L18_A_20180622_20_NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
10,20180622,22,400,-73,-72,-72,-72.33333333,19.5,19.5,19.5,19.5,7.670520231,0.1360128,7.806533031,-0.129054855,7.677478176,10,19.712,19.8,EXPOSURE,B1,TRUE,L18_A_20180622_22,28-Jun-18,L18_A_20180622_22_28Jun2018,NA,TRUE,FALSE,TRUE,141.85,24.979,1298.97,1318.157047,1312.700388,1381.15,1387.415209,465.58,1244.71,57.02,16.43,1.51,0.93,33.1,33.1,33.1,33.1,162,33.312,0.212,-33,-33,-35,-33.66666667,-206,-207,-207,-206.6666667,-0.01734104,6.416184971
11,20180620,18,400,-66,-66,-67,-66.33333333,19.7,19.6,19.6,19.63333333,7.598837209,0.1355528,7.734390009,-0.129054855,7.605335154,11,19.64533333,19.5,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,21,2600,-30,-30,-30,-30,19.1,19,19,19.03333333,6.965116279,0.1314128,7.096529079,-0.129054855,6.967474224,11,19.04533333,19.9,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,20,2600,-31,-30,-30,-30.33333333,19.2,19.2,19.2,19.2,6.970930233,0.1327928,7.103723033,-0.129054855,6.974668178,11,19.24533333,19.8,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,4,400,-64,-64,-64,-64,19.5,19.5,19.4,19.46666667,7.558139535,0.1341728,7.692312335,-0.129054855,7.56325748,11,19.44533333,19.7,PRE-EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,11,400,-66,-66,-66,-66,19.3,19.3,19.2,19.26666667,7.593023256,0.1327928,7.725816056,-0.129054855,7.596761201,11,19.24533333,19.8,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,24,400,-64,-64,-64,-64,19.5,19.4,19.4,19.43333333,7.558139535,0.1341728,7.692312335,-0.129054855,7.56325748,11,19.44533333,19.4,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,8,2600,-37,-37,-37,-37,19.9,19.9,19.9,19.9,7.087209302,0.1376228,7.224832102,-0.129054855,7.095777247,11,19.94533333,19.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,22,400,-64,-64,-64,-64,19.3,19.3,19.3,19.3,7.558139535,0.1334828,7.691622335,-0.129054855,7.56256748,11,19.34533333,19.3,PRE-EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,3,2600,-37,-37,-37,-37,19.4,19.4,19.4,19.4,7.087209302,0.1341728,7.221382102,-0.129054855,7.092327247,11,19.44533333,19.8,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,19,2600,-31,-31,-31,-31,19.1,19.1,19,19.06666667,6.98255814,0.1314128,7.11397094,-0.129054855,6.984916085,11,19.04533333,19.8,PRE-EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,17,400,-67,-67,-67,-67,19.7,19.7,19.7,19.7,7.610465116,0.1362428,7.746707916,-0.129054855,7.617653061,11,19.74533333,19.3,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,9,2600,-37,-37,-37,-37,19.8,19.8,19.7,19.76666667,7.087209302,0.1362428,7.223452102,-0.129054855,7.094397247,11,19.74533333,19.4,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,7,2600,-36,-36,-36,-36,19.9,19.8,19.8,19.83333333,7.069767442,0.1369328,7.206700242,-0.129054855,7.077645387,11,19.84533333,19.3,PRE-EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,27,Acclimation,-68,-68,-68,-68,19.3,19.2,19.2,19.23333333,7.627906977,0.1327928,7.760699777,-0.129054855,7.631644922,11,19.24533333,18.1,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,16,400,-66,-66,-66,-66,19.7,19.6,19.6,19.63333333,7.593023256,0.1355528,7.728576056,-0.129054855,7.599521201,11,19.64533333,19.3,PRE-EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,30,Acclimation,-69,-69,-69,-69,19.1,19.1,19,19.06666667,7.645348837,0.1314128,7.776761637,-0.129054855,7.647706782,11,19.04533333,20.5,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,13,2600,-36,-36,-36,-36,19.5,19.5,19.4,19.46666667,7.069767442,0.1341728,7.203940242,-0.129054855,7.074885387,11,19.44533333,18.9,PRE-EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,1,2600,-34,-34,-34,-34,19.5,19.5,19.5,19.5,7.034883721,0.1348628,7.169746521,-0.129054855,7.040691666,11,19.54533333,19.7,PRE-EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,2,2600,-38,-38,-38,-38,19.5,19.5,19.5,19.5,7.104651163,0.1348628,7.239513963,-0.129054855,7.110459108,11,19.54533333,19.9,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,10,400,-65,-65,-65,-65,19.2,19.2,19.1,19.16666667,7.575581395,0.1321028,7.707684195,-0.129054855,7.57862934,11,19.14533333,19.8,PRE-EXPOSURE,B1,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,29,Acclimation,-69,-69,-69,-69,19.2,19.2,19.1,19.16666667,7.645348837,0.1321028,7.777451637,-0.129054855,7.648396782,11,19.14533333,20.5,ACCLIMATION,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,12,400,-65,-65,-65,-65,19.2,19.1,19.2,19.16666667,7.575581395,0.1327928,7.708374195,-0.129054855,7.57931934,11,19.24533333,19.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,6,400,-65,-65,-65,-65,19.5,19.5,19.4,19.46666667,7.575581395,0.1341728,7.709754195,-0.129054855,7.58069934,11,19.44533333,19.7,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
11,20180620,15,2600,-36,-36,-36,-36,19.6,19.6,19.5,19.56666667,7.069767442,0.1348628,7.204630242,-0.129054855,7.075575387,11,19.54533333,18.9,TEST,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3,33.2,33.3,33.26666667,162,33.312,0.045333333,-32,-32,-32,-32,-204,-204,-204,-204,-0.01744186,6.441860465
